Label,Month,Year,Close (Rs.),Inflation
SEYB.N0000,9,1992,71.375,12.6
SHOT.N0000,9,1992,44.333333333333336,12.6
SPEN.N0000,9,1992,128.8181818181818,12.6
SUGA.N0000,9,1992,28.1875,12.6
TILE.N0000,9,1992,65.96875,12.6
TKYO.N0000,9,1992,23.166666666666668,12.6
ACL.N0000,10,1992,196.8,12.5
ARPI.N0000,10,1992,91.0,12.5
ASIR.N0000,10,1992,17.25,12.5
BHR.N0000,10,1992,56.88157894736842,12.5
BINN.N0000,10,1992,33.0,12.5
BOGA.N0000,10,1992,9.625,12.5
BRWN.N0000,10,1992,0.0,12.5
CARG.N0000,10,1992,96.66666666666667,12.5
CFIN.N0000,10,1992,234.73684210526315,12.5
CFLB.N0000,10,1992,18.0,12.5
CHOU.N0000,10,1992,15.0,12.5
CIC.N0000,10,1992,113.95,12.5
CIND.N0000,10,1992,87.85526315789474,12.5
COMB.N0000,10,1992,229.28333333333333,12.5
CTC.N0000,10,1992,39.53409090909091,12.5
CTCE.N0000,10,1992,34.375,12.5
CTHR.N0000,10,1992,175.25,12.5
DFCC.N0000,10,1992,1702.375,12.5
DIPD.N0000,10,1992,58.416666666666664,12.5
DIST.N0000,10,1992,11.193181818181818,12.5
EAST.N0000,10,1992,31.583333333333332,12.5
GHLL.N0000,10,1992,5.930555555555555,12.5
GRAN.N0000,10,1992,90.80555555555556,12.5
HAYC.N0000,10,1992,84.38461538461539,12.5
HAYL.N0000,10,1992,374.0921052631579,12.5
HDEV.N0000,10,1992,21.84375,12.5
HNB.N0000,10,1992,304.475,12.5
JKH.N0000,10,1992,233.3375,12.5
KAPI.N0000,10,1992,15.21875,12.5
KURU.N0000,10,1992,52.666666666666664,12.5
LCEM.N0000,10,1992,6.0,12.5
LMF.N0000,10,1992,31.068181818181817,12.5
NEST.N0000,10,1992,15.775,12.5
ONAL.N0000,10,1992,13.375,12.5
OSEA.N0000,10,1992,14.607142857142858,12.5
PARA.N0000,10,1992,83.0,12.5
PARQ.N0000,10,1992,72.0,12.5
PDL.N0000,10,1992,17.264705882352942,12.5
RICH.N0000,10,1992,201.78125,12.5
SAMP.N0000,10,1992,29.25,12.5
SEYB.N0000,10,1992,65.23863636363636,12.5
SHOT.N0000,10,1992,65.7,12.5
SPEN.N0000,10,1992,208.025,12.5
SUGA.N0000,10,1992,23.897727272727273,12.5
SUN.N0000,10,1992,29.25,12.5
TILE.N0000,10,1992,68.77380952380952,12.5
TKYO.N0000,10,1992,18.84090909090909,12.5
ACL.N0000,11,1992,207.86363636363637,11.9
ARPI.N0000,11,1992,83.875,11.9
ASIR.N0000,11,1992,16.181818181818183,11.9
BHR.N0000,11,1992,46.785714285714285,11.9
BINN.N0000,11,1992,32.5,11.9
BOGA.N0000,11,1992,8.125,11.9
BRWN.N0000,11,1992,0.0,11.9
CARG.N0000,11,1992,190.0,11.9
CFIN.N0000,11,1992,307.27272727272725,11.9
CFLB.N0000,11,1992,11.46875,11.9
CHOU.N0000,11,1992,14.833333333333334,11.9
CIC.N0000,11,1992,106.96875,11.9
CIC.X0000,11,1992,80.60714285714286,11.9
CIND.N0000,11,1992,91.97222222222223,11.9
COMB.N0000,11,1992,225.55769230769232,11.9
CTC.N0000,11,1992,34.8625,11.9
CTCE.N0000,11,1992,32.825,11.9
CTHR.N0000,11,1992,350.0,11.9
DFCC.N0000,11,1992,1707.075,11.9
DIPD.N0000,11,1992,75.27777777777777,11.9
DIST.N0000,11,1992,10.725,11.9
EAST.N0000,11,1992,33.0,11.9
EQIT.N0000,11,1992,16.5,11.9
GHLL.N0000,11,1992,5.7894736842105265,11.9
GRAN.N0000,11,1992,94.5,11.9
HAYC.N0000,11,1992,72.89285714285714,11.9
HAYL.N0000,11,1992,343.90625,11.9
HDEV.N0000,11,1992,17.6,11.9
HNB.N0000,11,1992,374.75,11.9
HUEJ.N0000,11,1992,50.0,11.9
JFIN.N0000,11,1992,66.5,11.9
JKH.N0000,11,1992,221.19736842105263,11.9
KAPI.N0000,11,1992,11.475,11.9
KURU.N0000,11,1992,44.5,11.9
LCEM.N0000,11,1992,5.65,11.9
LDEV.N0000,11,1992,0.0,11.9
LMF.N0000,11,1992,28.525,11.9
MORI.N0000,11,1992,66.66666666666667,11.9
NEST.N0000,11,1992,16.98076923076923,11.9
ONAL.N0000,11,1992,12.125,11.9
OSEA.N0000,11,1992,12.6875,11.9
PARQ.N0000,11,1992,48.25,11.9
PDL.N0000,11,1992,15.729166666666666,11.9
RICH.N0000,11,1992,216.33333333333334,11.9
SAMP.N0000,11,1992,26.425,11.9
SELI.N0000,11,1992,549.75,11.9
SEYB.N0000,11,1992,61.35526315789474,11.9
SHOT.N0000,11,1992,66.0,11.9
SPEN.N0000,11,1992,238.95,11.9
SUGA.N0000,11,1992,14.631578947368421,11.9
SUN.N0000,11,1992,27.0,11.9
TILE.N0000,11,1992,64.3125,11.9
TKYO.N0000,11,1992,13.625,11.9
ACL.N0000,12,1992,157.59375,13.8
ARPI.N0000,12,1992,80.0,13.8
ASIR.N0000,12,1992,16.375,13.8
BHR.N0000,12,1992,41.8125,13.8
BOGA.N0000,12,1992,7.7023809523809526,13.8
BRWN.N0000,12,1992,0.0,13.8
CARG.N0000,12,1992,0.0,13.8
CCS.N0000,12,1992,33.333333333333336,13.8
CFIN.N0000,12,1992,136.22222222222223,13.8
CFLB.N0000,12,1992,7.875,13.8
CFT.N0000,12,1992,45.0,13.8
CHOU.N0000,12,1992,15.09375,13.8
CIC.N0000,12,1992,91.60714285714286,13.8
CIC.X0000,12,1992,54.67307692307692,13.8
CIND.N0000,12,1992,84.8076923076923,13.8
CINV.N0000,12,1992,0.0,13.8
COMB.N0000,12,1992,212.44444444444446,13.8
CTC.N0000,12,1992,29.6,13.8
CTCE.N0000,12,1992,28.916666666666668,13.8
CTHR.N0000,12,1992,350.0,13.8
DFCC.N0000,12,1992,1674.3375,13.8
DIPD.N0000,12,1992,53.625,13.8
DIST.N0000,12,1992,9.869047619047619,13.8
EAST.N0000,12,1992,19.75,13.8
EQIT.N0000,12,1992,7.5,13.8
GHLL.N0000,12,1992,5.347222222222222,13.8
GRAN.N0000,12,1992,88.25,13.8
HAYC.N0000,12,1992,77.40625,13.8
HAYL.N0000,12,1992,263.7763157894737,13.8
HDEV.N0000,12,1992,12.583333333333334,13.8
HNB.N0000,12,1992,320.0,13.8
JFIN.N0000,12,1992,66.08333333333333,13.8
JKH.N0000,12,1992,205.4625,13.8
KAPI.N0000,12,1992,10.696428571428571,13.8
LCEM.N0000,12,1992,5.083333333333333,13.8
LMF.N0000,12,1992,27.13095238095238,13.8
LPRT.N0000,12,1992,26.0,13.8
NEST.N0000,12,1992,11.125,13.8
ONAL.N0000,12,1992,9.84375,13.8
OSEA.N0000,12,1992,13.34375,13.8
PDL.N0000,12,1992,17.229166666666668,13.8
RICH.N0000,12,1992,113.140625,13.8
SAMP.N0000,12,1992,22.571428571428573,13.8
SEYB.N0000,12,1992,47.904761904761905,13.8
SHOT.N0000,12,1992,66.0,13.8
SPEN.N0000,12,1992,215.2,13.8
SUGA.N0000,12,1992,13.261904761904763,13.8
SUN.N0000,12,1992,24.0,13.8
TILE.N0000,12,1992,36.34375,13.8
TKYO.N0000,12,1992,11.0,13.8
ACL.N0000,1,1993,77.45833333333333,14.9
ASIR.N0000,1,1993,19.666666666666668,14.9
BHR.N0000,1,1993,41.57692307692308,14.9
BINN.N0000,1,1993,42.375,14.9
BOGA.N0000,1,1993,7.263888888888889,14.9
BRWN.N0000,1,1993,100.0,14.9
CARG.N0000,1,1993,157.85714285714286,14.9
CCS.N0000,1,1993,29.785714285714285,14.9
CFIN.N0000,1,1993,177.1590909090909,14.9
CFLB.N0000,1,1993,10.166666666666666,14.9
CHOU.N0000,1,1993,11.8,14.9
CIC.N0000,1,1993,55.5,14.9
CIC.X0000,1,1993,69.08333333333333,14.9
CIND.N0000,1,1993,82.02083333333333,14.9
CINV.N0000,1,1993,0.0,14.9
COMB.N0000,1,1993,217.15625,14.9
CTC.N0000,1,1993,29.966666666666665,14.9
CTCE.N0000,1,1993,29.333333333333332,14.9
CTHR.N0000,1,1993,0.0,14.9
DFCC.N0000,1,1993,1599.013888888889,14.9
DIPD.N0000,1,1993,58.666666666666664,14.9
DIST.N0000,1,1993,9.430555555555555,14.9
EAST.N0000,1,1993,26.75,14.9
EQIT.N0000,1,1993,14.0,14.9
GHLL.N0000,1,1993,4.794117647058823,14.9
GRAN.N0000,1,1993,79.94642857142857,14.9
HAYC.N0000,1,1993,74.4090909090909,14.9
HAYL.N0000,1,1993,267.725,14.9
HDEV.N0000,1,1993,13.458333333333334,14.9
HNB.N0000,1,1993,377.0833333333333,14.9
JKH.N0000,1,1993,171.14705882352942,14.9
KAPI.N0000,1,1993,10.0,14.9
KURU.N0000,1,1993,41.0,14.9
LCEM.N0000,1,1993,4.4,14.9
LMF.N0000,1,1993,25.541666666666668,14.9
NEST.N0000,1,1993,16.616666666666667,14.9
ONAL.N0000,1,1993,11.475,14.9
OSEA.N0000,1,1993,16.86111111111111,14.9
PARQ.N0000,1,1993,43.125,14.9
PDL.N0000,1,1993,17.55,14.9
RICH.N0000,1,1993,84.76666666666667,14.9
SAMP.N0000,1,1993,22.819444444444443,14.9
SEYB.N0000,1,1993,49.161764705882355,14.9
SPEN.N0000,1,1993,198.83333333333334,14.9
SUGA.N0000,1,1993,12.805555555555555,14.9
TILE.N0000,1,1993,31.430555555555557,14.9
TKYO.N0000,1,1993,15.75,14.9
ACL.N0000,2,1993,70.66666666666667,15.7
ARPI.N0000,2,1993,41.5,15.7
ASIR.N0000,2,1993,18.36111111111111,15.7
BHR.N0000,2,1993,36.982142857142854,15.7
BOGA.N0000,2,1993,6.2894736842105265,15.7
CARG.N0000,2,1993,76.0,15.7
CCS.N0000,2,1993,19.46875,15.7
CFIN.N0000,2,1993,163.5,15.7
CFLB.N0000,2,1993,0.0,15.7
CFT.N0000,2,1993,40.5,15.7
CHOU.N0000,2,1993,10.875,15.7
CIC.N0000,2,1993,63.15909090909091,15.7
CIC.X0000,2,1993,61.0,15.7
CIND.N0000,2,1993,68.82692307692308,15.7
COMB.N0000,2,1993,173.84722222222223,15.7
CTC.N0000,2,1993,26.09375,15.7
CTCE.N0000,2,1993,29.25,15.7
CTHR.N0000,2,1993,233.33333333333334,15.7
DFCC.N0000,2,1993,1504.592105263158,15.7
DIPD.N0000,2,1993,60.0,15.7
DIST.N0000,2,1993,9.171052631578947,15.7
EAST.N0000,2,1993,12.5,15.7
EQIT.N0000,2,1993,12.583333333333334,15.7
GHLL.N0000,2,1993,4.041666666666667,15.7
GRAN.N0000,2,1993,92.23333333333333,15.7
HAYC.N0000,2,1993,69.15384615384616,15.7
HAYL.N0000,2,1993,267.5833333333333,15.7
HDEV.N0000,2,1993,13.022727272727273,15.7
HNB.N0000,2,1993,372.92857142857144,15.7
HUEJ.N0000,2,1993,45.0,15.7
JFIN.N0000,2,1993,68.375,15.7
JKH.N0000,2,1993,173.55555555555554,15.7
KAPI.N0000,2,1993,8.520833333333334,15.7
LCEM.N0000,2,1993,4.0,15.7
LCEY.R0000,2,1993,0.25,15.7
LMF.N0000,2,1993,22.210526315789473,15.7
NEST.N0000,2,1993,16.083333333333332,15.7
ONAL.N0000,2,1993,11.0,15.7
OSEA.N0000,2,1993,14.3125,15.7
PDL.N0000,2,1993,17.02777777777778,15.7
RICH.N0000,2,1993,74.91666666666667,15.7
SAMP.N0000,2,1993,21.973684210526315,15.7
SEYB.N0000,2,1993,43.46052631578947,15.7
SHOT.N0000,2,1993,69.5,15.7
SPEN.N0000,2,1993,191.39285714285714,15.7
SUGA.N0000,2,1993,10.416666666666666,15.7
TILE.N0000,2,1993,29.5,15.7
TKYO.N0000,2,1993,12.8,15.7
ACL.N0000,3,1993,73.28846153846153,13.0
ARPI.N0000,3,1993,93.0,13.0
ASIR.N0000,3,1993,16.770833333333332,13.0
BHR.N0000,3,1993,44.671052631578945,13.0
BINN.N0000,3,1993,41.125,13.0
BOGA.N0000,3,1993,6.478260869565218,13.0
BRWN.N0000,3,1993,33.333333333333336,13.0
CARG.N0000,3,1993,59.95,13.0
CCS.N0000,3,1993,16.875,13.0
CFIN.N0000,3,1993,184.10526315789474,13.0
CFLB.N0000,3,1993,10.678571428571429,13.0
CFT.N0000,3,1993,40.0,13.0
CHOU.N0000,3,1993,13.0,13.0
CIC.N0000,3,1993,62.0,13.0
CIC.X0000,3,1993,74.73333333333333,13.0
CIND.N0000,3,1993,73.54761904761905,13.0
CINV.N0000,3,1993,160.0,13.0
COMB.N0000,3,1993,201.5952380952381,13.0
CTC.N0000,3,1993,25.532608695652176,13.0
CTCE.N0000,3,1993,33.96875,13.0
DFCC.N0000,3,1993,1685.4891304347825,13.0
DIPD.N0000,3,1993,59.833333333333336,13.0
DIST.N0000,3,1993,10.532608695652174,13.0
EAST.N0000,3,1993,32.5,13.0
EQIT.N0000,3,1993,11.8,13.0
GHLL.N0000,3,1993,5.170454545454546,13.0
GOOD.N0000,3,1993,400.0,13.0
GRAN.N0000,3,1993,92.609375,13.0
HAYC.N0000,3,1993,72.03571428571429,13.0
HAYL.N0000,3,1993,284.84090909090907,13.0
HDEV.N0000,3,1993,14.038461538461538,13.0
HNB.N0000,3,1993,329.26785714285717,13.0
JFIN.N0000,3,1993,65.0,13.0
JKH.N0000,3,1993,146.68421052631578,13.0
KAPI.N0000,3,1993,9.052631578947368,13.0
KURU.N0000,3,1993,40.0,13.0
LCEM.N0000,3,1993,4.125,13.0
LMF.N0000,3,1993,22.695652173913043,13.0
MIRA.N0000,3,1993,29.625,13.0
NEST.N0000,3,1993,16.13095238095238,13.0
ONAL.N0000,3,1993,10.9375,13.0
OSEA.N0000,3,1993,12.666666666666666,13.0
PALM.N0000,3,1993,19.442307692307693,13.0
PDL.N0000,3,1993,17.307692307692307,13.0
RICH.N0000,3,1993,84.05555555555556,13.0
SAMP.N0000,3,1993,23.869565217391305,13.0
SEYB.N0000,3,1993,45.82954545454545,13.0
SHOT.N0000,3,1993,66.0,13.0
SPEN.N0000,3,1993,222.48333333333332,13.0
SUGA.N0000,3,1993,11.315217391304348,13.0
SUN.N0000,3,1993,11.0,13.0
TILE.N0000,3,1993,30.75,13.0
TKYO.N0000,3,1993,19.0,13.0
ACL.N0000,4,1993,71.04166666666667,9.9
ARPI.N0000,4,1993,96.66666666666667,9.9
ASIR.N0000,4,1993,16.0625,9.9
BHR.N0000,4,1993,43.97727272727273,9.9
BOGA.N0000,4,1993,6.102941176470588,9.9
BRWN.N0000,4,1993,90.0,9.9
CCS.N0000,4,1993,14.714285714285714,9.9
CFIN.N0000,4,1993,157.5,9.9
CFT.N0000,4,1993,0.0,9.9
CHOU.N0000,4,1993,0.0,9.9
CIC.N0000,4,1993,84.92857142857143,9.9
CIC.X0000,4,1993,81.9423076923077,9.9
CIND.N0000,4,1993,67.54166666666667,9.9
CINV.N0000,4,1993,144.5,9.9
COMB.N0000,4,1993,180.25,9.9
CTC.N0000,4,1993,25.833333333333332,9.9
CTCE.N0000,4,1993,29.34375,9.9
CTHR.N0000,4,1993,0.0,9.9
DFCC.N0000,4,1993,1784.8235294117646,9.9
DIPD.N0000,4,1993,28.333333333333332,9.9
DIST.N0000,4,1993,11.647058823529411,9.9
EQIT.N0000,4,1993,6.5,9.9
GHLL.N0000,4,1993,5.21875,9.9
GRAN.N0000,4,1993,76.03846153846153,9.9
HAYC.N0000,4,1993,62.54545454545455,9.9
HAYL.N0000,4,1993,206.92857142857142,9.9
HDEV.N0000,4,1993,12.916666666666666,9.9
HNB.N0000,4,1993,376.9642857142857,9.9
JKH.N0000,4,1993,156.02083333333334,9.9
KAPI.N0000,4,1993,8.3125,9.9
KZOO.N0000,4,1993,415.0,9.9
LCEM.N0000,4,1993,4.0,9.9
LMF.N0000,4,1993,20.720588235294116,9.9
MBSL.R0000,4,1993,4.40625,9.9
NDB.N0000,4,1993,88.125,9.9
NEST.N0000,4,1993,14.883333333333333,9.9
ONAL.N0000,4,1993,10.8,9.9
OSEA.N0000,4,1993,15.2,9.9
PALM.N0000,4,1993,21.178571428571427,9.9
PDL.N0000,4,1993,15.961538461538462,9.9
RICH.N0000,4,1993,82.36111111111111,9.9
SAMP.N0000,4,1993,22.61764705882353,9.9
SEYB.N0000,4,1993,42.89705882352941,9.9
SHOT.N0000,4,1993,60.0,9.9
SPEN.N0000,4,1993,204.875,9.9
SUGA.N0000,4,1993,9.73076923076923,9.9
TILE.N0000,4,1993,29.642857142857142,9.9
TKYO.N0000,4,1993,18.392857142857142,9.9
ACL.N0000,5,1993,71.79166666666667,10.6
ASIR.N0000,5,1993,16.875,10.6
BHR.N0000,5,1993,40.416666666666664,10.6
BINN.N0000,5,1993,38.25,10.6
BOGA.N0000,5,1993,5.764705882352941,10.6
BRWN.N0000,5,1993,100.0,10.6
CARG.N0000,5,1993,109.65,10.6
CCS.N0000,5,1993,17.61111111111111,10.6
CFIN.N0000,5,1993,165.27272727272728,10.6
CFLB.N0000,5,1993,13.25,10.6
CFT.N0000,5,1993,38.0,10.6
CHOU.N0000,5,1993,13.0,10.6
CIC.N0000,5,1993,85.66666666666667,10.6
CIC.X0000,5,1993,63.166666666666664,10.6
CIND.N0000,5,1993,71.72916666666667,10.6
CINV.N0000,5,1993,131.0,10.6
COMB.N0000,5,1993,170.45833333333334,10.6
COMB.R0000,5,1993,49.0625,10.6
CTC.N0000,5,1993,23.8,10.6
CTCE.N0000,5,1993,28.875,10.6
DFCC.N0000,5,1993,1793.25,10.6
DIPD.N0000,5,1993,32.8,10.6
DIST.N0000,5,1993,11.161764705882353,10.6
EQIT.N0000,5,1993,10.416666666666666,10.6
GHLL.N0000,5,1993,5.203125,10.6
GRAN.N0000,5,1993,81.45454545454545,10.6
HAYC.N0000,5,1993,43.166666666666664,10.6
HAYL.N0000,5,1993,244.7,10.6
HDEV.N0000,5,1993,11.566666666666666,10.6
HNB.N0000,5,1993,360.125,10.6
JFIN.N0000,5,1993,55.642857142857146,10.6
JKH.N0000,5,1993,164.63333333333333,10.6
KAPI.N0000,5,1993,7.555555555555555,10.6
LCEM.N0000,5,1993,4.0,10.6
LMF.N0000,5,1993,18.147058823529413,10.6
NDB.N0000,5,1993,94.97058823529412,10.6
NEST.N0000,5,1993,20.485294117647058,10.6
ONAL.N0000,5,1993,7.96875,10.6
OSEA.N0000,5,1993,15.35,10.6
OSEA.R0000,5,1993,1.0,10.6
PALM.N0000,5,1993,21.140625,10.6
PDL.N0000,5,1993,16.115384615384617,10.6
RICH.N0000,5,1993,72.41666666666667,10.6
SAMP.N0000,5,1993,22.823529411764707,10.6
SEYB.N0000,5,1993,41.794117647058826,10.6
SPEN.N0000,5,1993,242.6153846153846,10.6
SUGA.N0000,5,1993,10.485294117647058,10.6
TILE.N0000,5,1993,26.607142857142858,10.6
TKYO.N0000,5,1993,17.61111111111111,10.6
ACL.N0000,6,1993,82.53846153846153,9.3
ARPI.N0000,6,1993,100.0,9.3
ASIR.N0000,6,1993,15.761904761904763,9.3
BHR.N0000,6,1993,42.9625,9.3
BINN.N0000,6,1993,36.0,9.3
BOGA.N0000,6,1993,5.476190476190476,9.3
BRWN.N0000,6,1993,105.0,9.3
CARG.N0000,6,1993,67.5,9.3
CCS.N0000,6,1993,17.416666666666668,9.3
CFIN.N0000,6,1993,184.56944444444446,9.3
CFLB.N0000,6,1993,7.958333333333333,9.3
CHOU.N0000,6,1993,13.0,9.3
CIC.N0000,6,1993,89.5909090909091,9.3
CIC.X0000,6,1993,90.46428571428571,9.3
CIND.N0000,6,1993,76.48529411764706,9.3
CINV.N0000,6,1993,136.5,9.3
COMB.N0000,6,1993,186.8452380952381,9.3
CTC.N0000,6,1993,25.5625,9.3
CTCE.N0000,6,1993,33.0625,9.3
CTHR.N0000,6,1993,0.0,9.3
DFCC.N0000,6,1993,2184.4523809523807,9.3
DIPD.N0000,6,1993,73.86111111111111,9.3
DIST.N0000,6,1993,11.0,9.3
EQIT.N0000,6,1993,10.71875,9.3
GHLL.N0000,6,1993,5.940476190476191,9.3
GRAN.N0000,6,1993,89.80263157894737,9.3
HAYC.N0000,6,1993,61.35,9.3
HAYL.N0000,6,1993,250.58928571428572,9.3
HDEV.N0000,6,1993,18.657894736842106,9.3
HNB.N0000,6,1993,329.21875,9.3
JFIN.N0000,6,1993,61.875,9.3
JKH.N0000,6,1993,180.0595238095238,9.3
KAPI.N0000,6,1993,9.15,9.3
KURU.N0000,6,1993,30.2,9.3
KZOO.N0000,6,1993,0.0,9.3
LCEM.N0000,6,1993,4.25,9.3
LMF.N0000,6,1993,19.035714285714285,9.3
MORI.N0000,6,1993,0.0,9.3
NDB.N0000,6,1993,124.08333333333333,9.3
NEST.N0000,6,1993,22.273809523809526,9.3
ONAL.N0000,6,1993,10.363636363636363,9.3
OSEA.N0000,6,1993,15.725,9.3
PALM.N0000,6,1993,26.55952380952381,9.3
PARA.N0000,6,1993,47.333333333333336,9.3
PARQ.N0000,6,1993,38.0,9.3
PDL.N0000,6,1993,17.589285714285715,9.3
RICH.N0000,6,1993,78.65,9.3
SAMP.N0000,6,1993,24.976190476190474,9.3
SEYB.N0000,6,1993,43.25,9.3
SHOT.N0000,6,1993,66.25,9.3
SPEN.N0000,6,1993,200.57692307692307,9.3
SUGA.N0000,6,1993,11.44047619047619,9.3
TILE.N0000,6,1993,31.88157894736842,9.3
TKYO.N0000,6,1993,19.5,9.3
ACL.N0000,7,1993,97.09615384615384,12.3
ASIR.N0000,7,1993,18.116666666666667,12.3
BHR.N0000,7,1993,62.78409090909091,12.3
BINN.N0000,7,1993,37.4375,12.3
BOGA.N0000,7,1993,6.784090909090909,12.3
BRWN.N0000,7,1993,63.333333333333336,12.3
CARG.N0000,7,1993,136.0,12.3
CCS.N0000,7,1993,34.27777777777778,12.3
CFIN.N0000,7,1993,208.8,12.3
CFLB.N0000,7,1993,15.431818181818182,12.3
CFT.N0000,7,1993,40.083333333333336,12.3
CHOU.N0000,7,1993,11.61111111111111,12.3
CIC.N0000,7,1993,98.125,12.3
CIC.X0000,7,1993,92.046875,12.3
CIND.N0000,7,1993,71.61842105263158,12.3
CINV.N0000,7,1993,144.9375,12.3
COMB.N0000,7,1993,213.71428571428572,12.3
CTC.N0000,7,1993,26.916666666666668,12.3
CTCE.N0000,7,1993,41.03409090909091,12.3
DFCC.N0000,7,1993,3044.034090909091,12.3
DIPD.N0000,7,1993,68.9,12.3
DIST.N0000,7,1993,14.227272727272727,12.3
EAST.N0000,7,1993,41.0,12.3
EQIT.N0000,7,1993,13.25,12.3
GHLL.N0000,7,1993,6.431818181818182,12.3
GOOD.N0000,7,1993,320.0,12.3
GRAN.N0000,7,1993,89.725,12.3
HAYC.N0000,7,1993,63.15625,12.3
HAYL.N0000,7,1993,234.9318181818182,12.3
HDEV.N0000,7,1993,22.03409090909091,12.3
HNB.N0000,7,1993,386.43333333333334,12.3
JFIN.N0000,7,1993,61.333333333333336,12.3
JKH.N0000,7,1993,191.6547619047619,12.3
KAPI.N0000,7,1993,11.308823529411764,12.3
KURU.N0000,7,1993,28.4,12.3
KZOO.N0000,7,1993,0.0,12.3
LCEM.N0000,7,1993,6.073529411764706,12.3
LDEV.N0000,7,1993,47.0,12.3
LMF.N0000,7,1993,23.136363636363637,12.3
MIRA.N0000,7,1993,27.875,12.3
NDB.N0000,7,1993,183.5340909090909,12.3
NEST.N0000,7,1993,25.96590909090909,12.3
ONAL.N0000,7,1993,12.673076923076923,12.3
OSEA.N0000,7,1993,14.5,12.3
PALM.N0000,7,1993,43.90909090909091,12.3
PDL.N0000,7,1993,17.5625,12.3
RICH.N0000,7,1993,82.67105263157895,12.3
SAMP.N0000,7,1993,32.34090909090909,12.3
SEYB.N0000,7,1993,48.47727272727273,12.3
SPEN.N0000,7,1993,280.3125,12.3
SUGA.N0000,7,1993,13.988636363636363,12.3
TILE.N0000,7,1993,35.875,12.3
TKYO.N0000,7,1993,31.602941176470587,12.3
ACL.N0000,8,1993,98.05555555555556,13.5
ARPI.N0000,8,1993,102.5,13.5
ASIR.N0000,8,1993,18.67105263157895,13.5
BHR.N0000,8,1993,62.675,13.5
BINN.N0000,8,1993,41.94444444444444,13.5
BOGA.N0000,8,1993,7.6125,13.5
CCS.N0000,8,1993,35.828125,13.5
CFIN.N0000,8,1993,251.82894736842104,13.5
CFLB.N0000,8,1993,16.473684210526315,13.5
CFT.N0000,8,1993,47.125,13.5
CHOU.N0000,8,1993,17.866666666666667,13.5
CIC.N0000,8,1993,102.125,13.5
CIC.X0000,8,1993,82.1,13.5
CIND.N0000,8,1993,75.4375,13.5
CINV.N0000,8,1993,131.25,13.5
COMB.N0000,8,1993,279.45,13.5
CTC.N0000,8,1993,32.2625,13.5
CTCE.N0000,8,1993,52.236111111111114,13.5
CTHR.N0000,8,1993,350.0,13.5
DFCC.N0000,8,1993,1736.7625,13.5
DIPD.N0000,8,1993,67.6,13.5
DIST.N0000,8,1993,17.5,13.5
EAST.N0000,8,1993,24.833333333333332,13.5
EQIT.N0000,8,1993,11.375,13.5
GHLL.N0000,8,1993,8.025,13.5
GOOD.N0000,8,1993,320.0,13.5
GRAN.N0000,8,1993,98.36842105263158,13.5
HAYC.N0000,8,1993,68.71875,13.5
HAYL.N0000,8,1993,246.675,13.5
HDEV.N0000,8,1993,23.955882352941178,13.5
HNB.N0000,8,1993,436.9078947368421,13.5
HUEJ.N0000,8,1993,0.0,13.5
JFIN.N0000,8,1993,68.16666666666667,13.5
JKH.N0000,8,1993,219.27777777777777,13.5
KAPI.N0000,8,1993,11.03125,13.5
KURU.N0000,8,1993,31.583333333333332,13.5
KZOO.N0000,8,1993,0.0,13.5
LCEM.N0000,8,1993,6.916666666666667,13.5
LDEV.N0000,8,1993,48.916666666666664,13.5
LMF.N0000,8,1993,24.9875,13.5
MIRA.N0000,8,1993,29.3125,13.5
MORI.N0000,8,1993,99.5,13.5
NDB.N0000,8,1993,227.025,13.5
NEST.N0000,8,1993,24.575,13.5
ONAL.N0000,8,1993,12.5375,13.5
OSEA.N0000,8,1993,14.807692307692308,13.5
PALM.N0000,8,1993,42.794117647058826,13.5
PARA.N0000,8,1993,0.0,13.5
PARQ.N0000,8,1993,30.666666666666668,13.5
PDL.N0000,8,1993,16.484375,13.5
RICH.N0000,8,1993,106.0625,13.5
SAMP.N0000,8,1993,34.6875,13.5
SEYB.N0000,8,1993,42.1,13.5
SEYB.R0000,8,1993,18.0,13.5
SHOT.N0000,8,1993,79.27777777777777,13.5
SPEN.N0000,8,1993,294.32142857142856,13.5
SUGA.N0000,8,1993,15.2625,13.5
SUN.N0000,8,1993,17.0,13.5
TILE.N0000,8,1993,37.825,13.5
TKYO.N0000,8,1993,51.578947368421055,13.5
ACL.N0000,9,1993,102.38888888888889,10.6
ARPI.N0000,9,1993,0.0,10.6
ASIR.N0000,9,1993,17.5,10.6
BHR.N0000,9,1993,56.05263157894737,10.6
BINN.N0000,9,1993,48.0,10.6
BOGA.N0000,9,1993,6.464285714285714,10.6
BRWN.N0000,9,1993,40.5,10.6
CARG.N0000,9,1993,103.53846153846153,10.6
CCS.N0000,9,1993,35.263888888888886,10.6
CFIN.N0000,9,1993,243.47619047619048,10.6
CFLB.N0000,9,1993,15.3,10.6
CFT.N0000,9,1993,45.0,10.6
CHOU.N0000,9,1993,16.895833333333332,10.6
CIC.N0000,9,1993,94.53333333333333,10.6
CIC.X0000,9,1993,63.05555555555556,10.6
CIND.N0000,9,1993,75.94736842105263,10.6
CINV.N0000,9,1993,115.0,10.6
COMB.N0000,9,1993,270.7361111111111,10.6
CTC.N0000,9,1993,28.595238095238095,10.6
CTCE.N0000,9,1993,49.8625,10.6
