Label,Month,Year,Natural_Disasters,Close (Rs.)
OSEA.N0000,9,1992,0.0,17.77777777777778
PARQ.N0000,9,1992,0.0,61.82142857142857
PDL.N0000,9,1992,0.0,15.017857142857142
RICH.N0000,9,1992,0.0,205.7
SAMP.N0000,9,1992,0.0,31.175
SEYB.N0000,9,1992,0.0,71.375
SHOT.N0000,9,1992,0.0,44.333333333333336
SPEN.N0000,9,1992,0.0,128.8181818181818
SUGA.N0000,9,1992,0.0,28.1875
TILE.N0000,9,1992,0.0,65.96875
TKYO.N0000,9,1992,0.0,23.166666666666668
ACL.N0000,10,1992,0.0,196.8
ARPI.N0000,10,1992,0.0,91.0
ASIR.N0000,10,1992,0.0,17.25
BHR.N0000,10,1992,0.0,56.88157894736842
BINN.N0000,10,1992,0.0,33.0
BOGA.N0000,10,1992,0.0,9.625
BRWN.N0000,10,1992,0.0,0.0
CARG.N0000,10,1992,0.0,96.66666666666667
CFIN.N0000,10,1992,0.0,234.73684210526315
CFLB.N0000,10,1992,0.0,18.0
CHOU.N0000,10,1992,0.0,15.0
CIC.N0000,10,1992,0.0,113.95
CIND.N0000,10,1992,0.0,87.85526315789474
COMB.N0000,10,1992,0.0,229.28333333333333
CTC.N0000,10,1992,0.0,39.53409090909091
CTCE.N0000,10,1992,0.0,34.375
CTHR.N0000,10,1992,0.0,175.25
DFCC.N0000,10,1992,0.0,1702.375
DIPD.N0000,10,1992,0.0,58.416666666666664
DIST.N0000,10,1992,0.0,11.193181818181818
EAST.N0000,10,1992,0.0,31.583333333333332
GHLL.N0000,10,1992,0.0,5.930555555555555
GRAN.N0000,10,1992,0.0,90.80555555555556
HAYC.N0000,10,1992,0.0,84.38461538461539
HAYL.N0000,10,1992,0.0,374.0921052631579
HDEV.N0000,10,1992,0.0,21.84375
HNB.N0000,10,1992,0.0,304.475
JKH.N0000,10,1992,0.0,233.3375
KAPI.N0000,10,1992,0.0,15.21875
KURU.N0000,10,1992,0.0,52.666666666666664
LCEM.N0000,10,1992,0.0,6.0
LMF.N0000,10,1992,0.0,31.068181818181817
NEST.N0000,10,1992,0.0,15.775
ONAL.N0000,10,1992,0.0,13.375
OSEA.N0000,10,1992,0.0,14.607142857142858
PARA.N0000,10,1992,0.0,83.0
PARQ.N0000,10,1992,0.0,72.0
PDL.N0000,10,1992,0.0,17.264705882352942
RICH.N0000,10,1992,0.0,201.78125
SAMP.N0000,10,1992,0.0,29.25
SEYB.N0000,10,1992,0.0,65.23863636363636
SHOT.N0000,10,1992,0.0,65.7
SPEN.N0000,10,1992,0.0,208.025
SUGA.N0000,10,1992,0.0,23.897727272727273
SUN.N0000,10,1992,0.0,29.25
TILE.N0000,10,1992,0.0,68.77380952380952
TKYO.N0000,10,1992,0.0,18.84090909090909
ACL.N0000,11,1992,1.0,207.86363636363637
ARPI.N0000,11,1992,1.0,83.875
ASIR.N0000,11,1992,1.0,16.181818181818183
BHR.N0000,11,1992,1.0,46.785714285714285
BINN.N0000,11,1992,1.0,32.5
BOGA.N0000,11,1992,1.0,8.125
BRWN.N0000,11,1992,1.0,0.0
CARG.N0000,11,1992,1.0,190.0
CFIN.N0000,11,1992,1.0,307.27272727272725
CFLB.N0000,11,1992,1.0,11.46875
CHOU.N0000,11,1992,1.0,14.833333333333334
CIC.N0000,11,1992,1.0,106.96875
CIC.X0000,11,1992,1.0,80.60714285714286
CIND.N0000,11,1992,1.0,91.97222222222223
COMB.N0000,11,1992,1.0,225.55769230769232
CTC.N0000,11,1992,1.0,34.8625
CTCE.N0000,11,1992,1.0,32.825
CTHR.N0000,11,1992,1.0,350.0
DFCC.N0000,11,1992,1.0,1707.075
DIPD.N0000,11,1992,1.0,75.27777777777777
DIST.N0000,11,1992,1.0,10.725
EAST.N0000,11,1992,1.0,33.0
EQIT.N0000,11,1992,1.0,16.5
GHLL.N0000,11,1992,1.0,5.7894736842105265
GRAN.N0000,11,1992,1.0,94.5
HAYC.N0000,11,1992,1.0,72.89285714285714
HAYL.N0000,11,1992,1.0,343.90625
HDEV.N0000,11,1992,1.0,17.6
HNB.N0000,11,1992,1.0,374.75
HUEJ.N0000,11,1992,1.0,50.0
JFIN.N0000,11,1992,1.0,66.5
JKH.N0000,11,1992,1.0,221.19736842105263
KAPI.N0000,11,1992,1.0,11.475
KURU.N0000,11,1992,1.0,44.5
LCEM.N0000,11,1992,1.0,5.65
LDEV.N0000,11,1992,1.0,0.0
LMF.N0000,11,1992,1.0,28.525
MORI.N0000,11,1992,1.0,66.66666666666667
NEST.N0000,11,1992,1.0,16.98076923076923
ONAL.N0000,11,1992,1.0,12.125
OSEA.N0000,11,1992,1.0,12.6875
PARQ.N0000,11,1992,1.0,48.25
PDL.N0000,11,1992,1.0,15.729166666666666
RICH.N0000,11,1992,1.0,216.33333333333334
SAMP.N0000,11,1992,1.0,26.425
SELI.N0000,11,1992,1.0,549.75
SEYB.N0000,11,1992,1.0,61.35526315789474
SHOT.N0000,11,1992,1.0,66.0
SPEN.N0000,11,1992,1.0,238.95
SUGA.N0000,11,1992,1.0,14.631578947368421
SUN.N0000,11,1992,1.0,27.0
TILE.N0000,11,1992,1.0,64.3125
TKYO.N0000,11,1992,1.0,13.625
ACL.N0000,12,1992,0.0,157.59375
ARPI.N0000,12,1992,0.0,80.0
ASIR.N0000,12,1992,0.0,16.375
BHR.N0000,12,1992,0.0,41.8125
BOGA.N0000,12,1992,0.0,7.7023809523809526
BRWN.N0000,12,1992,0.0,0.0
CARG.N0000,12,1992,0.0,0.0
CCS.N0000,12,1992,0.0,33.333333333333336
CFIN.N0000,12,1992,0.0,136.22222222222223
CFLB.N0000,12,1992,0.0,7.875
CFT.N0000,12,1992,0.0,45.0
CHOU.N0000,12,1992,0.0,15.09375
CIC.N0000,12,1992,0.0,91.60714285714286
CIC.X0000,12,1992,0.0,54.67307692307692
CIND.N0000,12,1992,0.0,84.8076923076923
CINV.N0000,12,1992,0.0,0.0
COMB.N0000,12,1992,0.0,212.44444444444446
CTC.N0000,12,1992,0.0,29.6
CTCE.N0000,12,1992,0.0,28.916666666666668
CTHR.N0000,12,1992,0.0,350.0
DFCC.N0000,12,1992,0.0,1674.3375
DIPD.N0000,12,1992,0.0,53.625
DIST.N0000,12,1992,0.0,9.869047619047619
EAST.N0000,12,1992,0.0,19.75
EQIT.N0000,12,1992,0.0,7.5
GHLL.N0000,12,1992,0.0,5.347222222222222
GRAN.N0000,12,1992,0.0,88.25
HAYC.N0000,12,1992,0.0,77.40625
HAYL.N0000,12,1992,0.0,263.7763157894737
HDEV.N0000,12,1992,0.0,12.583333333333334
HNB.N0000,12,1992,0.0,320.0
JFIN.N0000,12,1992,0.0,66.08333333333333
JKH.N0000,12,1992,0.0,205.4625
KAPI.N0000,12,1992,0.0,10.696428571428571
LCEM.N0000,12,1992,0.0,5.083333333333333
LMF.N0000,12,1992,0.0,27.13095238095238
LPRT.N0000,12,1992,0.0,26.0
NEST.N0000,12,1992,0.0,11.125
ONAL.N0000,12,1992,0.0,9.84375
OSEA.N0000,12,1992,0.0,13.34375
PDL.N0000,12,1992,0.0,17.229166666666668
RICH.N0000,12,1992,0.0,113.140625
SAMP.N0000,12,1992,0.0,22.571428571428573
SEYB.N0000,12,1992,0.0,47.904761904761905
SHOT.N0000,12,1992,0.0,66.0
SPEN.N0000,12,1992,0.0,215.2
SUGA.N0000,12,1992,0.0,13.261904761904763
SUN.N0000,12,1992,0.0,24.0
TILE.N0000,12,1992,0.0,36.34375
TKYO.N0000,12,1992,0.0,11.0
ACL.N0000,1,1993,0.0,77.45833333333333
ASIR.N0000,1,1993,0.0,19.666666666666668
BHR.N0000,1,1993,0.0,41.57692307692308
BINN.N0000,1,1993,0.0,42.375
BOGA.N0000,1,1993,0.0,7.263888888888889
BRWN.N0000,1,1993,0.0,100.0
CARG.N0000,1,1993,0.0,157.85714285714286
CCS.N0000,1,1993,0.0,29.785714285714285
CFIN.N0000,1,1993,0.0,177.1590909090909
CFLB.N0000,1,1993,0.0,10.166666666666666
CHOU.N0000,1,1993,0.0,11.8
CIC.N0000,1,1993,0.0,55.5
CIC.X0000,1,1993,0.0,69.08333333333333
CIND.N0000,1,1993,0.0,82.02083333333333
CINV.N0000,1,1993,0.0,0.0
COMB.N0000,1,1993,0.0,217.15625
CTC.N0000,1,1993,0.0,29.966666666666665
CTCE.N0000,1,1993,0.0,29.333333333333332
CTHR.N0000,1,1993,0.0,0.0
DFCC.N0000,1,1993,0.0,1599.013888888889
DIPD.N0000,1,1993,0.0,58.666666666666664
DIST.N0000,1,1993,0.0,9.430555555555555
EAST.N0000,1,1993,0.0,26.75
EQIT.N0000,1,1993,0.0,14.0
GHLL.N0000,1,1993,0.0,4.794117647058823
GRAN.N0000,1,1993,0.0,79.94642857142857
HAYC.N0000,1,1993,0.0,74.4090909090909
HAYL.N0000,1,1993,0.0,267.725
HDEV.N0000,1,1993,0.0,13.458333333333334
HNB.N0000,1,1993,0.0,377.0833333333333
JKH.N0000,1,1993,0.0,171.14705882352942
KAPI.N0000,1,1993,0.0,10.0
KURU.N0000,1,1993,0.0,41.0
LCEM.N0000,1,1993,0.0,4.4
LMF.N0000,1,1993,0.0,25.541666666666668
NEST.N0000,1,1993,0.0,16.616666666666667
ONAL.N0000,1,1993,0.0,11.475
OSEA.N0000,1,1993,0.0,16.86111111111111
PARQ.N0000,1,1993,0.0,43.125
PDL.N0000,1,1993,0.0,17.55
RICH.N0000,1,1993,0.0,84.76666666666667
SAMP.N0000,1,1993,0.0,22.819444444444443
SEYB.N0000,1,1993,0.0,49.161764705882355
SPEN.N0000,1,1993,0.0,198.83333333333334
SUGA.N0000,1,1993,0.0,12.805555555555555
TILE.N0000,1,1993,0.0,31.430555555555557
TKYO.N0000,1,1993,0.0,15.75
ACL.N0000,2,1993,0.0,70.66666666666667
ARPI.N0000,2,1993,0.0,41.5
ASIR.N0000,2,1993,0.0,18.36111111111111
BHR.N0000,2,1993,0.0,36.982142857142854
BOGA.N0000,2,1993,0.0,6.2894736842105265
CARG.N0000,2,1993,0.0,76.0
CCS.N0000,2,1993,0.0,19.46875
CFIN.N0000,2,1993,0.0,163.5
CFLB.N0000,2,1993,0.0,0.0
CFT.N0000,2,1993,0.0,40.5
CHOU.N0000,2,1993,0.0,10.875
CIC.N0000,2,1993,0.0,63.15909090909091
CIC.X0000,2,1993,0.0,61.0
CIND.N0000,2,1993,0.0,68.82692307692308
COMB.N0000,2,1993,0.0,173.84722222222223
CTC.N0000,2,1993,0.0,26.09375
CTCE.N0000,2,1993,0.0,29.25
CTHR.N0000,2,1993,0.0,233.33333333333334
DFCC.N0000,2,1993,0.0,1504.592105263158
DIPD.N0000,2,1993,0.0,60.0
DIST.N0000,2,1993,0.0,9.171052631578947
EAST.N0000,2,1993,0.0,12.5
EQIT.N0000,2,1993,0.0,12.583333333333334
GHLL.N0000,2,1993,0.0,4.041666666666667
GRAN.N0000,2,1993,0.0,92.23333333333333
HAYC.N0000,2,1993,0.0,69.15384615384616
HAYL.N0000,2,1993,0.0,267.5833333333333
HDEV.N0000,2,1993,0.0,13.022727272727273
HNB.N0000,2,1993,0.0,372.92857142857144
HUEJ.N0000,2,1993,0.0,45.0
JFIN.N0000,2,1993,0.0,68.375
JKH.N0000,2,1993,0.0,173.55555555555554
KAPI.N0000,2,1993,0.0,8.520833333333334
LCEM.N0000,2,1993,0.0,4.0
LCEY.R0000,2,1993,0.0,0.25
LMF.N0000,2,1993,0.0,22.210526315789473
NEST.N0000,2,1993,0.0,16.083333333333332
ONAL.N0000,2,1993,0.0,11.0
OSEA.N0000,2,1993,0.0,14.3125
PDL.N0000,2,1993,0.0,17.02777777777778
RICH.N0000,2,1993,0.0,74.91666666666667
SAMP.N0000,2,1993,0.0,21.973684210526315
SEYB.N0000,2,1993,0.0,43.46052631578947
SHOT.N0000,2,1993,0.0,69.5
SPEN.N0000,2,1993,0.0,191.39285714285714
SUGA.N0000,2,1993,0.0,10.416666666666666
TILE.N0000,2,1993,0.0,29.5
TKYO.N0000,2,1993,0.0,12.8
ACL.N0000,3,1993,0.0,73.28846153846153
ARPI.N0000,3,1993,0.0,93.0
ASIR.N0000,3,1993,0.0,16.770833333333332
BHR.N0000,3,1993,0.0,44.671052631578945
BINN.N0000,3,1993,0.0,41.125
BOGA.N0000,3,1993,0.0,6.478260869565218
BRWN.N0000,3,1993,0.0,33.333333333333336
CARG.N0000,3,1993,0.0,59.95
CCS.N0000,3,1993,0.0,16.875
CFIN.N0000,3,1993,0.0,184.10526315789474
CFLB.N0000,3,1993,0.0,10.678571428571429
CFT.N0000,3,1993,0.0,40.0
CHOU.N0000,3,1993,0.0,13.0
CIC.N0000,3,1993,0.0,62.0
CIC.X0000,3,1993,0.0,74.73333333333333
CIND.N0000,3,1993,0.0,73.54761904761905
CINV.N0000,3,1993,0.0,160.0
COMB.N0000,3,1993,0.0,201.5952380952381
CTC.N0000,3,1993,0.0,25.532608695652176
CTCE.N0000,3,1993,0.0,33.96875
DFCC.N0000,3,1993,0.0,1685.4891304347825
DIPD.N0000,3,1993,0.0,59.833333333333336
DIST.N0000,3,1993,0.0,10.532608695652174
EAST.N0000,3,1993,0.0,32.5
EQIT.N0000,3,1993,0.0,11.8
GHLL.N0000,3,1993,0.0,5.170454545454546
GOOD.N0000,3,1993,0.0,400.0
GRAN.N0000,3,1993,0.0,92.609375
HAYC.N0000,3,1993,0.0,72.03571428571429
HAYL.N0000,3,1993,0.0,284.84090909090907
HDEV.N0000,3,1993,0.0,14.038461538461538
HNB.N0000,3,1993,0.0,329.26785714285717
JFIN.N0000,3,1993,0.0,65.0
JKH.N0000,3,1993,0.0,146.68421052631578
KAPI.N0000,3,1993,0.0,9.052631578947368
KURU.N0000,3,1993,0.0,40.0
LCEM.N0000,3,1993,0.0,4.125
LMF.N0000,3,1993,0.0,22.695652173913043
MIRA.N0000,3,1993,0.0,29.625
NEST.N0000,3,1993,0.0,16.13095238095238
ONAL.N0000,3,1993,0.0,10.9375
OSEA.N0000,3,1993,0.0,12.666666666666666
PALM.N0000,3,1993,0.0,19.442307692307693
PDL.N0000,3,1993,0.0,17.307692307692307
RICH.N0000,3,1993,0.0,84.05555555555556
SAMP.N0000,3,1993,0.0,23.869565217391305
SEYB.N0000,3,1993,0.0,45.82954545454545
SHOT.N0000,3,1993,0.0,66.0
SPEN.N0000,3,1993,0.0,222.48333333333332
SUGA.N0000,3,1993,0.0,11.315217391304348
SUN.N0000,3,1993,0.0,11.0
TILE.N0000,3,1993,0.0,30.75
TKYO.N0000,3,1993,0.0,19.0
ACL.N0000,4,1993,0.0,71.04166666666667
ARPI.N0000,4,1993,0.0,96.66666666666667
ASIR.N0000,4,1993,0.0,16.0625
BHR.N0000,4,1993,0.0,43.97727272727273
BOGA.N0000,4,1993,0.0,6.102941176470588
BRWN.N0000,4,1993,0.0,90.0
CCS.N0000,4,1993,0.0,14.714285714285714
CFIN.N0000,4,1993,0.0,157.5
CFT.N0000,4,1993,0.0,0.0
CHOU.N0000,4,1993,0.0,0.0
CIC.N0000,4,1993,0.0,84.92857142857143
CIC.X0000,4,1993,0.0,81.9423076923077
CIND.N0000,4,1993,0.0,67.54166666666667
CINV.N0000,4,1993,0.0,144.5
COMB.N0000,4,1993,0.0,180.25
CTC.N0000,4,1993,0.0,25.833333333333332
CTCE.N0000,4,1993,0.0,29.34375
CTHR.N0000,4,1993,0.0,0.0
DFCC.N0000,4,1993,0.0,1784.8235294117646
DIPD.N0000,4,1993,0.0,28.333333333333332
DIST.N0000,4,1993,0.0,11.647058823529411
EQIT.N0000,4,1993,0.0,6.5
GHLL.N0000,4,1993,0.0,5.21875
GRAN.N0000,4,1993,0.0,76.03846153846153
HAYC.N0000,4,1993,0.0,62.54545454545455
HAYL.N0000,4,1993,0.0,206.92857142857142
HDEV.N0000,4,1993,0.0,12.916666666666666
HNB.N0000,4,1993,0.0,376.9642857142857
JKH.N0000,4,1993,0.0,156.02083333333334
KAPI.N0000,4,1993,0.0,8.3125
KZOO.N0000,4,1993,0.0,415.0
LCEM.N0000,4,1993,0.0,4.0
LMF.N0000,4,1993,0.0,20.720588235294116
MBSL.R0000,4,1993,0.0,4.40625
NDB.N0000,4,1993,0.0,88.125
NEST.N0000,4,1993,0.0,14.883333333333333
ONAL.N0000,4,1993,0.0,10.8
OSEA.N0000,4,1993,0.0,15.2
PALM.N0000,4,1993,0.0,21.178571428571427
PDL.N0000,4,1993,0.0,15.961538461538462
RICH.N0000,4,1993,0.0,82.36111111111111
SAMP.N0000,4,1993,0.0,22.61764705882353
SEYB.N0000,4,1993,0.0,42.89705882352941
SHOT.N0000,4,1993,0.0,60.0
SPEN.N0000,4,1993,0.0,204.875
SUGA.N0000,4,1993,0.0,9.73076923076923
TILE.N0000,4,1993,0.0,29.642857142857142
TKYO.N0000,4,1993,0.0,18.392857142857142
ACL.N0000,5,1993,0.0,71.79166666666667
ASIR.N0000,5,1993,0.0,16.875
BHR.N0000,5,1993,0.0,40.416666666666664
BINN.N0000,5,1993,0.0,38.25
BOGA.N0000,5,1993,0.0,5.764705882352941
BRWN.N0000,5,1993,0.0,100.0
CARG.N0000,5,1993,0.0,109.65
CCS.N0000,5,1993,0.0,17.61111111111111
CFIN.N0000,5,1993,0.0,165.27272727272728
CFLB.N0000,5,1993,0.0,13.25
CFT.N0000,5,1993,0.0,38.0
CHOU.N0000,5,1993,0.0,13.0
CIC.N0000,5,1993,0.0,85.66666666666667
CIC.X0000,5,1993,0.0,63.166666666666664
CIND.N0000,5,1993,0.0,71.72916666666667
CINV.N0000,5,1993,0.0,131.0
COMB.N0000,5,1993,0.0,170.45833333333334
COMB.R0000,5,1993,0.0,49.0625
CTC.N0000,5,1993,0.0,23.8
CTCE.N0000,5,1993,0.0,28.875
DFCC.N0000,5,1993,0.0,1793.25
DIPD.N0000,5,1993,0.0,32.8
DIST.N0000,5,1993,0.0,11.161764705882353
EQIT.N0000,5,1993,0.0,10.416666666666666
GHLL.N0000,5,1993,0.0,5.203125
GRAN.N0000,5,1993,0.0,81.45454545454545
HAYC.N0000,5,1993,0.0,43.166666666666664
HAYL.N0000,5,1993,0.0,244.7
HDEV.N0000,5,1993,0.0,11.566666666666666
HNB.N0000,5,1993,0.0,360.125
JFIN.N0000,5,1993,0.0,55.642857142857146
JKH.N0000,5,1993,0.0,164.63333333333333
KAPI.N0000,5,1993,0.0,7.555555555555555
LCEM.N0000,5,1993,0.0,4.0
LMF.N0000,5,1993,0.0,18.147058823529413
NDB.N0000,5,1993,0.0,94.97058823529412
NEST.N0000,5,1993,0.0,20.485294117647058
ONAL.N0000,5,1993,0.0,7.96875
OSEA.N0000,5,1993,0.0,15.35
OSEA.R0000,5,1993,0.0,1.0
PALM.N0000,5,1993,0.0,21.140625
PDL.N0000,5,1993,0.0,16.115384615384617
RICH.N0000,5,1993,0.0,72.41666666666667
SAMP.N0000,5,1993,0.0,22.823529411764707
SEYB.N0000,5,1993,0.0,41.794117647058826
SPEN.N0000,5,1993,0.0,242.6153846153846
SUGA.N0000,5,1993,0.0,10.485294117647058
TILE.N0000,5,1993,0.0,26.607142857142858
TKYO.N0000,5,1993,0.0,17.61111111111111
ACL.N0000,6,1993,1.0,82.53846153846153
ARPI.N0000,6,1993,1.0,100.0
ASIR.N0000,6,1993,1.0,15.761904761904763
BHR.N0000,6,1993,1.0,42.9625
BINN.N0000,6,1993,1.0,36.0
BOGA.N0000,6,1993,1.0,5.476190476190476
BRWN.N0000,6,1993,1.0,105.0
CARG.N0000,6,1993,1.0,67.5
CCS.N0000,6,1993,1.0,17.416666666666668
CFIN.N0000,6,1993,1.0,184.56944444444446
CFLB.N0000,6,1993,1.0,7.958333333333333
CHOU.N0000,6,1993,1.0,13.0
CIC.N0000,6,1993,1.0,89.5909090909091
CIC.X0000,6,1993,1.0,90.46428571428571
CIND.N0000,6,1993,1.0,76.48529411764706
CINV.N0000,6,1993,1.0,136.5
COMB.N0000,6,1993,1.0,186.8452380952381
CTC.N0000,6,1993,1.0,25.5625
CTCE.N0000,6,1993,1.0,33.0625
CTHR.N0000,6,1993,1.0,0.0
DFCC.N0000,6,1993,1.0,2184.4523809523807
DIPD.N0000,6,1993,1.0,73.86111111111111
DIST.N0000,6,1993,1.0,11.0
EQIT.N0000,6,1993,1.0,10.71875
GHLL.N0000,6,1993,1.0,5.940476190476191
GRAN.N0000,6,1993,1.0,89.80263157894737
HAYC.N0000,6,1993,1.0,61.35
HAYL.N0000,6,1993,1.0,250.58928571428572
HDEV.N0000,6,1993,1.0,18.657894736842106
HNB.N0000,6,1993,1.0,329.21875
JFIN.N0000,6,1993,1.0,61.875
JKH.N0000,6,1993,1.0,180.0595238095238
KAPI.N0000,6,1993,1.0,9.15
KURU.N0000,6,1993,1.0,30.2
KZOO.N0000,6,1993,1.0,0.0
LCEM.N0000,6,1993,1.0,4.25
LMF.N0000,6,1993,1.0,19.035714285714285
MORI.N0000,6,1993,1.0,0.0
NDB.N0000,6,1993,1.0,124.08333333333333
NEST.N0000,6,1993,1.0,22.273809523809526
ONAL.N0000,6,1993,1.0,10.363636363636363
OSEA.N0000,6,1993,1.0,15.725
PALM.N0000,6,1993,1.0,26.55952380952381
PARA.N0000,6,1993,1.0,47.333333333333336
PARQ.N0000,6,1993,1.0,38.0
PDL.N0000,6,1993,1.0,17.589285714285715
RICH.N0000,6,1993,1.0,78.65
SAMP.N0000,6,1993,1.0,24.976190476190474
SEYB.N0000,6,1993,1.0,43.25
SHOT.N0000,6,1993,1.0,66.25
SPEN.N0000,6,1993,1.0,200.57692307692307
SUGA.N0000,6,1993,1.0,11.44047619047619
TILE.N0000,6,1993,1.0,31.88157894736842
TKYO.N0000,6,1993,1.0,19.5
ACL.N0000,7,1993,0.0,97.09615384615384
ASIR.N0000,7,1993,0.0,18.116666666666667
BHR.N0000,7,1993,0.0,62.78409090909091
BINN.N0000,7,1993,0.0,37.4375
BOGA.N0000,7,1993,0.0,6.784090909090909
BRWN.N0000,7,1993,0.0,63.333333333333336
CARG.N0000,7,1993,0.0,136.0
CCS.N0000,7,1993,0.0,34.27777777777778
CFIN.N0000,7,1993,0.0,208.8
CFLB.N0000,7,1993,0.0,15.431818181818182
CFT.N0000,7,1993,0.0,40.083333333333336
CHOU.N0000,7,1993,0.0,11.61111111111111
CIC.N0000,7,1993,0.0,98.125
CIC.X0000,7,1993,0.0,92.046875
CIND.N0000,7,1993,0.0,71.61842105263158
CINV.N0000,7,1993,0.0,144.9375
COMB.N0000,7,1993,0.0,213.71428571428572
CTC.N0000,7,1993,0.0,26.916666666666668
CTCE.N0000,7,1993,0.0,41.03409090909091
DFCC.N0000,7,1993,0.0,3044.034090909091
DIPD.N0000,7,1993,0.0,68.9
DIST.N0000,7,1993,0.0,14.227272727272727
EAST.N0000,7,1993,0.0,41.0
EQIT.N0000,7,1993,0.0,13.25
GHLL.N0000,7,1993,0.0,6.431818181818182
GOOD.N0000,7,1993,0.0,320.0
GRAN.N0000,7,1993,0.0,89.725
HAYC.N0000,7,1993,0.0,63.15625
HAYL.N0000,7,1993,0.0,234.9318181818182
HDEV.N0000,7,1993,0.0,22.03409090909091
HNB.N0000,7,1993,0.0,386.43333333333334
JFIN.N0000,7,1993,0.0,61.333333333333336
JKH.N0000,7,1993,0.0,191.6547619047619
KAPI.N0000,7,1993,0.0,11.308823529411764
KURU.N0000,7,1993,0.0,28.4
KZOO.N0000,7,1993,0.0,0.0
LCEM.N0000,7,1993,0.0,6.073529411764706
LDEV.N0000,7,1993,0.0,47.0
LMF.N0000,7,1993,0.0,23.136363636363637
MIRA.N0000,7,1993,0.0,27.875
NDB.N0000,7,1993,0.0,183.5340909090909
NEST.N0000,7,1993,0.0,25.96590909090909
ONAL.N0000,7,1993,0.0,12.673076923076923
OSEA.N0000,7,1993,0.0,14.5
PALM.N0000,7,1993,0.0,43.90909090909091
PDL.N0000,7,1993,0.0,17.5625
RICH.N0000,7,1993,0.0,82.67105263157895
SAMP.N0000,7,1993,0.0,32.34090909090909
SEYB.N0000,7,1993,0.0,48.47727272727273
SPEN.N0000,7,1993,0.0,280.3125
SUGA.N0000,7,1993,0.0,13.988636363636363
TILE.N0000,7,1993,0.0,35.875
TKYO.N0000,7,1993,0.0,31.602941176470587
ACL.N0000,8,1993,0.0,98.05555555555556
ARPI.N0000,8,1993,0.0,102.5
ASIR.N0000,8,1993,0.0,18.67105263157895
BHR.N0000,8,1993,0.0,62.675
BINN.N0000,8,1993,0.0,41.94444444444444
BOGA.N0000,8,1993,0.0,7.6125
CCS.N0000,8,1993,0.0,35.828125
CFIN.N0000,8,1993,0.0,251.82894736842104
CFLB.N0000,8,1993,0.0,16.473684210526315
CFT.N0000,8,1993,0.0,47.125
CHOU.N0000,8,1993,0.0,17.866666666666667
CIC.N0000,8,1993,0.0,102.125
CIC.X0000,8,1993,0.0,82.1
CIND.N0000,8,1993,0.0,75.4375
CINV.N0000,8,1993,0.0,131.25
COMB.N0000,8,1993,0.0,279.45
CTC.N0000,8,1993,0.0,32.2625
CTCE.N0000,8,1993,0.0,52.236111111111114
CTHR.N0000,8,1993,0.0,350.0
DFCC.N0000,8,1993,0.0,1736.7625
DIPD.N0000,8,1993,0.0,67.6
DIST.N0000,8,1993,0.0,17.5
EAST.N0000,8,1993,0.0,24.833333333333332
EQIT.N0000,8,1993,0.0,11.375
GHLL.N0000,8,1993,0.0,8.025
GOOD.N0000,8,1993,0.0,320.0
GRAN.N0000,8,1993,0.0,98.36842105263158
HAYC.N0000,8,1993,0.0,68.71875
HAYL.N0000,8,1993,0.0,246.675
HDEV.N0000,8,1993,0.0,23.955882352941178
HNB.N0000,8,1993,0.0,436.9078947368421
HUEJ.N0000,8,1993,0.0,0.0
JFIN.N0000,8,1993,0.0,68.16666666666667
JKH.N0000,8,1993,0.0,219.27777777777777
KAPI.N0000,8,1993,0.0,11.03125
KURU.N0000,8,1993,0.0,31.583333333333332
KZOO.N0000,8,1993,0.0,0.0
LCEM.N0000,8,1993,0.0,6.916666666666667
LDEV.N0000,8,1993,0.0,48.916666666666664
LMF.N0000,8,1993,0.0,24.9875
MIRA.N0000,8,1993,0.0,29.3125
MORI.N0000,8,1993,0.0,99.5
NDB.N0000,8,1993,0.0,227.025
NEST.N0000,8,1993,0.0,24.575
ONAL.N0000,8,1993,0.0,12.5375
OSEA.N0000,8,1993,0.0,14.807692307692308
PALM.N0000,8,1993,0.0,42.794117647058826
PARA.N0000,8,1993,0.0,0.0
PARQ.N0000,8,1993,0.0,30.666666666666668
PDL.N0000,8,1993,0.0,16.484375
RICH.N0000,8,1993,0.0,106.0625
SAMP.N0000,8,1993,0.0,34.6875
SEYB.N0000,8,1993,0.0,42.1
SEYB.R0000,8,1993,0.0,18.0
SHOT.N0000,8,1993,0.0,79.27777777777777
SPEN.N0000,8,1993,0.0,294.32142857142856
SUGA.N0000,8,1993,0.0,15.2625
SUN.N0000,8,1993,0.0,17.0
TILE.N0000,8,1993,0.0,37.825
TKYO.N0000,8,1993,0.0,51.578947368421055
ACL.N0000,9,1993,0.0,102.38888888888889
ARPI.N0000,9,1993,0.0,0.0
ASIR.N0000,9,1993,0.0,17.5
BHR.N0000,9,1993,0.0,56.05263157894737
BINN.N0000,9,1993,0.0,48.0
BOGA.N0000,9,1993,0.0,6.464285714285714
BRWN.N0000,9,1993,0.0,40.5
CARG.N0000,9,1993,0.0,103.53846153846153
CCS.N0000,9,1993,0.0,35.263888888888886
CFIN.N0000,9,1993,0.0,243.47619047619048
CFLB.N0000,9,1993,0.0,15.3
CFT.N0000,9,1993,0.0,45.0
CHOU.N0000,9,1993,0.0,16.895833333333332
CIC.N0000,9,1993,0.0,94.53333333333333
CIC.X0000,9,1993,0.0,63.05555555555556
