Currency,Date,"Buy Rate","Sell Rate"
CAD,2015-09-18,103.9447,109.0118
CAD,2015-09-17,104.0862,109.2319
CAD,2015-09-16,103.1219,108.1477
CAD,2015-09-15,102.9013,107.8845
CAD,2015-09-14,102.4002,107.4604
CAD,2015-09-11,102.3655,107.4219
CAD,2015-09-10,101.9460,106.9807
CAD,2015-09-09,102.1826,107.1671
CAD,2015-09-08,100.9517,105.7313
CAD,2015-09-07,101.2113,106.0042
CAD,2015-09-04,100.8253,105.8091
CAD,2015-09-03,99.6336,103.9280
CAD,2015-09-02,99.8522,104.1554
CAD,2015-09-01,100.6547,105.0001
CAD,2015-08-31,99.5006,103.8692
CAD,2015-08-28,100.1494,104.4682
CAD,2015-08-27,99.3992,103.6864
CAD,2015-08-26,99.0642,103.3375
CAD,2015-08-25,99.2598,103.4653
CAD,2015-08-24,99.3753,103.4949
CAD,2015-08-21,100.3010,104.2715
CAD,2015-08-20,100.3186,104.1322
CAD,2015-08-19,100.8473,104.7002
CAD,2015-08-18,100.5116,104.3422
CAD,2015-08-17,100.3509,104.1605
CAD,2015-08-14,100.6147,104.4369
CAD,2015-08-13,101.1826,105.0291
CAD,2015-08-12,99.9727,103.7738
CAD,2015-08-11,100.4578,104.2743
CAD,2015-08-10,99.8412,103.6363
CAD,2015-08-07,100.0368,103.8387
CAD,2015-08-06,99.5209,103.2996
CAD,2015-08-05,99.2814,103.0535
CAD,2015-08-04,99.5333,103.3202
CAD,2015-08-03,99.9696,103.7668
CAD,2015-07-30,101.2416,105.0929
CAD,2015-07-29,101.4195,105.2781
CAD,2015-07-28,100.7327,104.5664
CAD,2015-07-27,100.6775,104.4925
CAD,2015-07-24,100.7301,104.5567
CAD,2015-07-23,100.6930,104.5202
CAD,2015-07-22,101.3161,105.1674
CAD,2015-07-21,101.0545,104.8935
CAD,2015-07-20,101.0650,104.9107
CAD,2015-07-17,101.2651,105.1175
CAD,2015-07-16,101.5028,105.3611
CAD,2015-07-15,103.1706,107.0976
CAD,2015-07-14,103.0146,106.9368
CAD,2015-07-13,103.1834,107.1211
CAD,2015-07-10,103.2465,107.1914
CAD,2015-07-09,103.0827,107.0117
CAD,2015-07-08,102.9753,106.8990
CAD,2015-07-07,103.6071,107.5460
CAD,2015-07-06,103.9743,107.9320
CAD,2015-07-03,104.4217,108.3823
CAD,2015-07-02,104.2621,108.2268
CAD,2015-06-30,105.6956,109.7136
CAD,2015-06-29,106.3000,110.3417
CAD,2015-06-26,106.3120,110.3578
CAD,2015-06-25,106.0655,110.1047
CAD,2015-06-24,106.6905,110.7292
CAD,2015-06-23,106.6458,110.6872
CAD,2015-06-22,107.3587,111.4329
CAD,2015-06-19,107.7848,111.8593
CAD,2015-06-18,107.5847,111.6434
CAD,2015-06-17,107.0411,111.0969
CAD,2015-06-16,106.8384,110.9194
CAD,2015-06-15,106.7550,110.8525
CAD,2015-06-12,107.0883,111.2009
CAD,2015-06-11,107.1610,111.2709
CAD,2015-06-10,106.6199,110.6699
CAD,2015-06-09,106.1358,110.1642
CAD,2015-06-08,105.6093,109.6892
CAD,2015-06-05,105.4413,109.2858
CAD,2015-06-04,106.0787,109.9046
CAD,2015-06-03,107.2880,111.1929
CAD,2015-06-01,107.3579,111.1275
CAD,2015-05-29,107.9253,111.7065
CAD,2015-05-28,107.4274,111.2920
CAD,2015-05-27,106.9134,110.5041
CAD,2015-05-26,107.7148,111.2664
CAD,2015-05-25,107.8491,111.3965
CAD,2015-05-22,108.8297,112.4144
CAD,2015-05-21,108.6662,112.2580
CAD,2015-05-20,108.3162,111.8850
CAD,2015-05-19,108.8603,112.4537
CAD,2015-05-18,109.9948,113.6285
CAD,2015-05-15,117.2953,121.1597
CAD,2015-05-14,110.7770,114.4426
CAD,2015-05-13,110.1225,113.7599
CAD,2015-05-12,109.3223,112.9270
CAD,2015-05-11,109.1913,112.7970
CAD,2015-05-08,109.2091,112.8149
CAD,2015-05-07,109.7158,113.3453
CAD,2015-05-06,109.5224,113.1409
CAD,2015-05-05,109.1849,112.7927
CAD,2015-04-30,109.6120,113.2350
CAD,2015-04-29,109.4675,113.0969
CAD,2015-04-28,108.9403,112.5483
CAD,2015-04-27,108.3183,111.9064
CAD,2015-04-24,108.3127,111.8999
CAD,2015-04-23,107.1553,110.6968
CAD,2015-04-22,106.9449,110.4809
CAD,2015-04-21,106.9782,110.5251
CAD,2015-04-20,107.4462,111.0099
CAD,2015-04-17,107.5002,111.0616
CAD,2015-04-16,106.7827,110.3107
CAD,2015-04-15,104.9344,108.3975
CAD,2015-04-10,104.1047,107.5420
CAD,2015-04-09,104.3078,107.7512
CAD,2015-04-08,104.8446,108.3079
CAD,2015-04-07,105.1133,108.5810
CAD,2015-04-06,105.0922,108.5595
CAD,2015-04-02,104.0097,107.4292
CAD,2015-04-01,103.5986,107.0168
CAD,2015-03-31,103.3679,106.7751
CAD,2015-03-30,103.9415,107.3749
CAD,2015-03-27,104.9885,108.4597
CAD,2015-03-26,104.8796,108.3442
CAD,2015-03-25,104.9081,108.3713
CAD,2015-03-24,104.6548,108.1110
CAD,2015-03-23,104.1497,107.5900
CAD,2015-03-20,103.4129,106.8206
CAD,2015-03-19,104.4186,107.8719
CAD,2015-03-18,102.4844,105.8481
CAD,2015-03-17,102.5493,105.9179
CAD,2015-03-16,102.5162,105.8877
CAD,2015-03-13,103.1936,106.5971
CAD,2015-03-12,102.8381,106.2221
CAD,2015-03-11,103.3440,106.7533
CAD,2015-03-10,103.7774,107.2059
CAD,2015-03-09,103.9184,107.3391
CAD,2015-03-06,105.0613,108.5293
CAD,2015-03-04,104.9198,108.3927
CAD,2015-03-03,104.5979,108.0440
CAD,2015-03-02,104.8023,108.2592
CAD,2015-02-27,104.7970,108.2530
CAD,2015-02-26,105.3629,108.8412
CAD,2015-02-25,105.1426,108.6224
CAD,2015-02-24,104.2532,107.6926
CAD,2015-02-23,104.3894,107.8398
CAD,2015-02-20,104.9676,108.4423
CAD,2015-02-19,105.2938,108.7729
CAD,2015-02-18,105.6845,109.1734
CAD,2015-02-16,105.2354,108.7196
CAD,2015-02-13,104.6262,108.0766
CAD,2015-02-12,103.6647,107.0813
CAD,2015-02-11,104.0349,107.4702
CAD,2015-02-10,104.9663,108.4416
CAD,2015-02-09,104.6595,108.1597
CAD,2015-02-06,105.3230,108.8371
CAD,2015-02-05,104.2961,107.7854
CAD,2015-02-02,103.0031,106.4357
CAD,2015-01-30,103.8474,107.3142
CAD,2015-01-29,104.6515,108.1471
CAD,2015-01-28,105.3774,108.8625
CAD,2015-01-27,104.6873,108.1513
CAD,2015-01-26,105.0584,108.5352
CAD,2015-01-23,105.5851,109.0816
CAD,2015-01-22,105.7428,109.2373
CAD,2015-01-21,108.0103,111.6024
CAD,2015-01-20,108.7034,112.3298
CAD,2015-01-19,108.6646,112.2882
CAD,2015-01-16,108.6533,112.2691
CAD,2015-01-13,109.1455,112.7748
CAD,2015-01-12,110.0433,113.7085
CAD,2015-01-09,110.4279,114.1046
CAD,2015-01-08,110.3340,114.0070
CAD,2015-01-07,110.1227,113.7951
CAD,2015-01-06,110.7804,114.4795
CAD,2015-01-02,111.6182,115.3565
CAD,2015-01-01,111.7154,115.4504
CAD,2014-12-31,112.0336,115.7872
CAD,2014-12-30,111.4782,115.2106
CAD,2014-12-29,111.5189,115.2573
CAD,2014-12-26,111.5848,115.3247
CAD,2014-12-24,111.5770,115.3128
CAD,2014-12-23,111.6032,115.3395
CAD,2014-12-22,111.7496,115.4953
CAD,2014-12-19,112.0639,115.8138
CAD,2014-12-18,111.4718,115.2020
CAD,2014-12-17,111.5606,115.2994
CAD,2014-12-16,111.2396,114.9650
CAD,2014-12-15,111.9643,115.7207
CAD,2014-12-12,112.2521,116.0203
CAD,2014-12-11,113.0064,116.7945
CAD,2014-12-10,113.1399,116.9379
CAD,2014-12-09,112.7311,116.5160
CAD,2014-12-08,113.2092,117.0113
CAD,2014-12-05,113.6360,117.4553
CAD,2014-12-04,113.9512,117.7812
CAD,2014-12-03,113.5604,117.3688
CAD,2014-12-02,114.1988,118.0384
CAD,2014-12-01,113.2507,117.0432
CAD,2014-11-28,114.0269,118.0860
CAD,2014-11-27,114.9812,119.1259
CAD,2014-11-26,114.6366,118.6452
CAD,2014-11-25,114.2976,118.1529
CAD,2014-11-24,114.8489,118.7279
CAD,2014-11-21,114.1053,117.9502
CAD,2014-11-20,113.6039,117.4260
CAD,2014-11-19,113.8132,117.6493
CAD,2014-11-18,114.1684,118.0140
CAD,2014-11-17,114.2358,118.0874
CAD,2014-11-14,113.2231,117.0295
CAD,2014-11-13,113.8276,117.6710
CAD,2014-11-12,113.5447,117.3704
CAD,2014-11-11,113.2619,117.0782
CAD,2014-11-10,113.7534,117.5908
CAD,2014-11-07,112.6623,116.4544
CAD,2014-11-05,112.9536,116.7534
CAD,2014-11-04,113.3473,117.1616
CAD,2014-11-03,114.0009,117.8492
CAD,2014-10-31,115.0472,118.9332
CAD,2014-10-30,115.1178,119.0074
CAD,2014-10-29,115.3125,119.2099
CAD,2014-10-28,114.3671,118.2326
CAD,2014-10-27,114.6421,118.5125
CAD,2014-10-24,114.6349,118.5084
CAD,2014-10-23,114.2921,118.1516
CAD,2014-10-21,113.9096,117.7527
CAD,2014-10-20,114.0606,117.9168
CAD,2014-10-17,114.2842,118.1401
CAD,2014-10-16,114.1554,118.0136
CAD,2014-10-15,113.3472,117.1747
CAD,2014-10-14,114.6709,118.5457
CAD,2014-10-13,114.5144,118.3887
CAD,2014-10-10,114.5048,118.3813
CAD,2014-10-09,115.4740,119.3821
CAD,2014-10-07,114.7055,118.5814
CAD,2014-10-03,114.7739,118.6593
CAD,2014-10-02,115.6352,119.5526
CAD,2014-10-01,114.5844,118.4454
CAD,2014-09-30,115.0003,118.8935
CAD,2014-09-29,114.8046,118.6824
CAD,2014-09-26,115.3946,119.2988
CAD,2014-09-25,115.7297,119.6487
CAD,2014-09-24,115.7195,119.6386
CAD,2014-09-23,116.0125,119.9433
CAD,2014-09-22,117.0561,121.0185
CAD,2014-09-19,116.9249,120.8878
CAD,2014-09-18,116.4086,120.3514
CAD,2014-09-17,116.6962,120.6537
CAD,2014-09-16,115.9851,119.9202
CAD,2014-09-15,115.4722,119.3918
CAD,2014-09-12,115.9366,119.8596
CAD,2014-09-11,116.9270,120.9016
CAD,2014-09-10,116.6892,120.6535
CAD,2014-09-09,116.5591,120.5170
CAD,2014-09-05,117.6839,121.6863
CAD,2014-09-04,117.5361,121.5180
CAD,2014-09-03,117.1224,121.1002
CAD,2014-09-02,117.5698,121.5570
CAD,2014-09-01,117.7678,121.7619
CAD,2014-08-29,117.9234,121.9345
CAD,2014-08-28,118.0462,122.0586
CAD,2014-08-27,117.1101,121.0893
CAD,2014-08-26,116.6482,120.6095
CAD,2014-08-25,116.8429,120.8120
CAD,2014-08-22,117.0095,120.9729
CAD,2014-08-21,116.6000,120.5511
CAD,2014-08-20,117.0104,120.9773
CAD,2014-08-19,117.5362,121.5268
CAD,2014-08-18,117.5991,121.5933
CAD,2014-08-15,117.4283,121.4091
CAD,2014-08-14,117.2933,121.2798
CAD,2014-08-13,117.1815,121.1561
CAD,2014-08-12,117.0562,121.0237
CAD,2014-08-11,116.6616,120.6235
CAD,2014-08-08,116.9998,120.9722
CAD,2014-08-07,117.3202,121.2961
CAD,2014-08-06,116.7911,120.7581
CAD,2014-08-05,117.3424,121.3322
CAD,2014-08-04,117.2415,121.2154
CAD,2014-08-01,117.3338,121.3258
CAD,2014-07-31,117.4310,121.4232
CAD,2014-07-30,117.9738,121.9865
CAD,2014-07-28,118.4011,122.4315
CAD,2014-07-25,119.1927,123.2539
CAD,2014-07-24,119.2629,123.3280
CAD,2014-07-23,119.3565,123.4168
CAD,2014-07-22,119.2590,123.3218
CAD,2014-07-21,119.2826,123.3367
CAD,2014-07-18,119.0654,123.1213
CAD,2014-07-17,119.2088,123.2703
CAD,2014-07-16,118.9517,123.0046
CAD,2014-07-15,119.3832,123.4495
CAD,2014-07-14,119.2767,123.3423
CAD,2014-07-11,120.3590,124.4512
CAD,2014-07-10,120.2476,124.3489
CAD,2014-07-09,119.9711,124.0604
CAD,2014-07-08,119.9439,124.0351
CAD,2014-07-07,120.1663,124.2516
CAD,2014-07-04,120.4773,124.5883
CAD,2014-07-03,120.1124,124.2025
CAD,2014-07-02,120.4659,124.5700
CAD,2014-07-01,120.1533,124.2490
CAD,2014-06-30,120.1153,124.2100
CAD,2014-06-27,119.9248,124.0104
CAD,2014-06-26,119.5285,123.5994
CAD,2014-06-25,119.2347,123.2961
CAD,2014-06-24,119.4719,123.5464
CAD,2014-06-23,119.2933,123.3553
CAD,2014-06-20,118.4513,122.4797
CAD,2014-06-19,118.2828,122.2980
CAD,2014-06-18,117.8906,121.8966
CAD,2014-06-17,118.0278,122.0323
CAD,2014-06-16,118.0414,122.0330
CAD,2014-06-13,118.0285,122.0198
CAD,2014-06-11,117.5579,121.5551
CAD,2014-06-10,117.5146,121.5104
CAD,2014-06-09,117.1950,121.1682
CAD,2014-06-06,117.3385,121.3299
CAD,2014-06-05,117.0530,121.0319
CAD,2014-06-04,117.2845,121.2695
CAD,2014-06-03,117.6582,121.6501
CAD,2014-06-02,118.1569,122.1616
CAD,2014-05-30,118.4084,122.4349
CAD,2014-05-29,118.0202,122.0214
CAD,2014-05-28,118.0966,122.1089
CAD,2014-05-27,118.2210,122.2406
CAD,2014-05-26,117.9594,121.9703
CAD,2014-05-23,117.6566,121.6555
CAD,2014-05-22,117.5070,121.4997
CAD,2014-05-21,117.5267,121.5128
CAD,2014-05-20,117.8656,121.8697
CAD,2014-05-19,118.0187,122.0223
CAD,2014-05-16,117.9377,121.9433
CAD,2014-05-13,117.6581,121.6392
CAD,2014-05-12,117.7234,121.7214
CAD,2014-05-09,118.5544,122.5839
CAD,2014-05-08,117.8585,121.8586
CAD,2014-05-07,117.9326,121.9344
CAD,2014-05-06,117.2380,121.2153
CAD,2014-05-05,117.0877,121.0546
CAD,2014-05-02,117.1765,121.1476
CAD,2014-04-30,117.2732,121.2535
CAD,2014-04-29,116.5102,120.4602
CAD,2014-04-28,116.4133,120.3584
CAD,2014-04-25,116.4856,120.4217
CAD,2014-04-24,116.4546,120.3793
CAD,2014-04-23,116.4050,120.3522
CAD,2014-04-22,116.5761,120.5280
CAD,2014-04-21,116.5123,120.4624
CAD,2014-04-17,116.7155,120.6705
CAD,2014-04-16,116.8964,120.8587
CAD,2014-04-11,117.4552,121.4313
CAD,2014-04-10,117.9802,121.9903
CAD,2014-04-09,117.6015,121.5944
CAD,2014-04-08,117.1579,121.1328
CAD,2014-04-07,117.1422,121.1081
CAD,2014-04-04,116.9523,119.9035
CAD,2014-04-03,116.6007,120.5539
CAD,2014-04-02,116.5621,120.5121
CAD,2014-04-01,116.3658,120.3068
CAD,2014-03-31,116.3543,120.2884
CAD,2014-03-28,116.7018,120.6364
CAD,2014-03-27,115.8819,119.8082
CAD,2014-03-26,115.1358,119.0264
CAD,2014-03-25,114.7586,118.6269
CAD,2014-03-24,114.3743,118.2182
CAD,2014-03-21,114.2861,118.1339
CAD,2014-03-20,114.1963,118.0541
CAD,2014-03-19,115.4382,119.3433
CAD,2014-03-18,116.1800,120.1168
CAD,2014-03-17,115.7379,119.6589
CAD,2014-03-14,115.9255,119.8718
CAD,2014-03-13,115.6795,119.5845
CAD,2014-03-12,115.5887,119.4978
CAD,2014-03-11,115.5080,119.4154
CAD,2014-03-10,115.5736,119.4758
CAD,2014-03-07,116.8397,120.7983
CAD,2014-03-06,116.4088,120.3540
CAD,2014-03-05,115.8881,119.8111
CAD,2014-03-04,115.8881,119.8168
CAD,2014-03-03,116.3500,120.2854
CAD,2014-02-28,115.8886,119.8016
CAD,2014-02-26,116.1849,120.1184
CAD,2014-02-25,116.4163,120.3585
CAD,2014-02-24,115.6505,119.5476
CAD,2014-02-21,115.7762,119.6936
CAD,2014-02-20,116.0768,120.0025
CAD,2014-02-19,117.5385,121.5216
CAD,2014-02-18,117.4658,121.4467
CAD,2014-02-17,117.3255,121.2667
CAD,2014-02-13,116.8380,120.7947
CAD,2014-02-12,116.8612,120.8182
CAD,2014-02-11,116.1001,120.0296
CAD,2014-02-10,116.5333,120.4801
CAD,2014-02-07,116.0714,119.9984
CAD,2014-02-06,116.1515,120.0844
CAD,2014-02-05,115.9502,119.8718
CAD,2014-02-03,115.6806,119.5864
CAD,2014-01-31,115.1574,119.0543
CAD,2014-01-30,114.9836,118.8713
CAD,2014-01-29,115.4025,119.3028
CAD,2014-01-28,115.7593,119.6712
CAD,2014-01-27,116.1613,120.0948
CAD,2014-01-24,115.8219,119.7421
CAD,2014-01-23,115.5464,119.4468
CAD,2014-01-22,117.2617,121.2294
CAD,2014-01-21,117.3580,121.3353
CAD,2014-01-20,117.4858,121.4712
CAD,2014-01-17,117.6064,121.5242
CAD,2014-01-16,117.4593,121.4433
CAD,2014-01-13,117.9716,121.9624
CAD,2014-01-10,118.5506,122.5776
CAD,2014-01-09,118.7303,122.7495
CAD,2014-01-08,119.2332,123.2729
CAD,2014-01-07,120.4563,124.6106
CAD,2014-01-06,121.0621,125.2497
CAD,2014-01-03,120.5295,124.6971
CAD,2014-01-02,120.8306,125.0260
CAD,2014-01-01,121.0773,125.2258
CAD,2013-12-31,120.8621,124.9947
CAD,2013-12-30,119.9339,124.0884
CAD,2013-12-27,120.7960,124.9789
CAD,2013-12-26,120.7169,125.1004
CAD,2013-12-24,120.9165,125.2911
CAD,2013-12-23,120.7070,125.0662
CAD,2013-12-20,120.4331,124.8063
CAD,2013-12-19,119.8703,124.2124
CAD,2013-12-18,121.1720,125.5716
CAD,2013-12-17,121.4902,125.8930
CAD,2013-12-13,120.8271,125.1868
CAD,2013-12-12,121.3187,125.7218
CAD,2013-12-11,121.1798,125.5768
CAD,2013-12-10,120.8260,125.2117
CAD,2013-12-09,120.6624,125.0179
CAD,2013-12-06,120.6370,125.0103
CAD,2013-12-05,120.4706,124.8301
CAD,2013-12-04,120.8879,125.2532
CAD,2013-12-03,120.9150,125.3859
CAD,2013-12-02,121.3198,125.8050
CAD,2013-11-29,121.6058,126.1078
CAD,2013-11-28,121.7311,126.2423
CAD,2013-11-27,122.1627,126.6785
CAD,2013-11-26,122.3149,126.8431
CAD,2013-11-25,122.0671,126.5823
CAD,2013-11-22,122.3521,126.8870
CAD,2013-11-21,123.0661,127.6257
CAD,2013-11-20,122.9898,127.5471
CAD,2013-11-19,123.4012,127.9813
CAD,2013-11-18,123.3564,127.9230
CAD,2013-11-15,122.9830,127.5379
CAD,2013-11-14,123.0527,127.6214
CAD,2013-11-13,122.7145,127.2679
CAD,2013-11-12,122.8123,127.3612
CAD,2013-11-11,122.8674,127.4274
CAD,2013-11-08,123.1843,127.7470
CAD,2013-11-07,123.5485,128.1228
CAD,2013-11-06,123.0934,127.6593
CAD,2013-11-05,123.3929,127.9711
CAD,2013-11-04,123.4567,128.0299
CAD,2013-11-01,123.2282,127.7954
CAD,2013-10-31,122.8358,127.3905
CAD,2013-10-30,123.0059,127.5717
CAD,2013-10-29,123.1213,127.6808
CAD,2013-10-28,122.8507,127.4122
CAD,2013-10-25,123.0492,127.6253
CAD,2013-10-24,123.7251,128.3288
CAD,2013-10-23,124.9558,129.6070
CAD,2013-10-22,124.7600,129.3904
CAD,2013-10-21,124.9027,129.5511
CAD,2013-10-17,124.6524,129.2903
CAD,2013-10-15,124.3186,128.9406
CAD,2013-10-14,124.2386,128.8555
CAD,2013-10-11,123.8323,128.4281
CAD,2013-10-10,123.7035,128.2740
CAD,2013-10-09,124.1786,128.7806
CAD,2013-10-08,124.6844,129.3798
CAD,2013-10-07,125.0487,129.7594
CAD,2013-10-04,124.9586,129.6328
CAD,2013-10-03,125.0153,129.7064
CAD,2013-10-02,124.8323,129.4655
CAD,2013-10-01,125.5865,130.2337
CAD,2013-09-30,125.7517,130.3786
CAD,2013-09-27,125.6420,130.2953
CAD,2013-09-26,125.5785,130.2159
CAD,2013-09-25,125.9062,130.5697
CAD,2013-09-24,126.0958,130.7525
CAD,2013-09-23,125.9963,130.6566
CAD,2013-09-20,126.3296,131.0136
CAD,2013-09-18,126.1077,130.7702
CAD,2013-09-17,125.7402,130.3889
CAD,2013-09-16,126.0410,130.7073
CAD,2013-09-13,125.5939,130.2330
CAD,2013-09-12,126.0632,130.7314
CAD,2013-09-11,126.1116,130.8695
CAD,2013-09-10,125.8923,130.6257
CAD,2013-09-09,125.4784,130.1995
CAD,2013-09-06,124.5341,129.2089
CAD,2013-09-05,124.5788,129.2665
CAD,2013-09-04,123.8594,128.5019
CAD,2013-09-03,123.6917,128.3277
CAD,2013-09-02,124.1519,128.7285
CAD,2013-08-30,124.2626,128.8498
CAD,2013-08-29,125.1895,130.0948
CAD,2013-08-28,124.6219,129.1203
CAD,2013-08-27,123.7933,128.2809
CAD,2013-08-26,123.7753,128.2663
CAD,2013-08-23,123.0743,127.5492
CAD,2013-08-22,123.4304,127.9207
CAD,2013-08-21,124.3845,128.9073
CAD,2013-08-19,125.1729,129.7292
CAD,2013-08-16,125.3019,129.8773
CAD,2013-08-15,125.1406,129.6987
CAD,2013-08-14,124.8182,129.3733
CAD,2013-08-13,125.3324,129.8907
CAD,2013-08-12,125.3102,130.1866
CAD,2013-08-08,123.9215,128.4171
CAD,2013-08-07,124.3919,128.9193
CAD,2013-08-06,124.6818,129.2247
CAD,2013-08-05,124.2203,128.7412
CAD,2013-08-02,124.8608,129.4043
CAD,2013-08-01,125.6331,130.2217
CAD,2013-07-31,125.4077,129.9863
CAD,2013-06-26,120.4081,124.8165
CAD,2013-06-25,120.3763,124.7973
CAD,2013-06-07,120.8685,125.2474
CAD,2013-04-05,121.9708,126.4289
CAD,2013-01-24,124.6660,129.3906
CAD,2012-11-09,128.6143,133.0663
CAD,2012-10-12,129.0318,133.8089
CAD,2012-09-19,133.0483,137.6227
CAD,2012-09-12,133.7001,138.2949
CAD,2012-09-11,133.1980,137.7759
CAD,2012-06-08,124.0418,128.8857
CAD,2012-02-09,112.7152,116.6964
CAD,2012-02-08,113.0300,116.5917
CAD,2012-02-06,113.0616,116.6242
CAD,2012-02-03,112.2854,115.8274
CAD,2012-02-02,112.5149,118.1793
CAD,2012-02-01,111.9074,115.4352
CAD,2012-01-31,112.1247,115.6538
CAD,2012-01-30,111.8310,115.3547
CAD,2012-01-27,111.9177,115.4489
CAD,2012-01-26,111.7676,115.2833
CAD,2012-01-25,111.0417,114.5329
CAD,2012-01-24,111.1992,114.6960
CAD,2012-01-23,110.5917,114.0696
CAD,2012-01-20,110.7927,114.2754
CAD,2012-01-19,111.0103,114.4921
CAD,2012-01-18,110.7051,113.7413
CAD,2012-01-17,110.4992,113.9703
CAD,2012-01-13,110.1401,113.5979
CAD,2012-01-12,110.1804,113.6327
CAD,2012-01-11,110.2196,113.6771
CAD,2012-01-10,109.8283,113.2963
CAD,2012-01-09,108.8355,112.2717
CAD,2012-01-06,110.1550,113.6288
CAD,2012-01-05,110.6589,114.1567
CAD,2012-01-04,110.7365,114.2427
CAD,2012-01-03,110.4332,113.9319
CAD,2012-01-02,110.0229,113.5071
CAD,2011-12-30,109.9155,113.3922
CAD,2011-12-29,109.5095,113.0095
CAD,2011-12-28,110.2589,113.3483
CAD,2011-12-27,109.8953,113.4006
CAD,2011-12-23,109.8906,113.3937
CAD,2011-12-22,109.1791,112.6639
CAD,2011-12-21,109.2451,112.7356
CAD,2011-12-20,108.0962,111.5400
CAD,2011-12-19,107.8277,111.2654
CAD,2011-12-16,108.6699,112.1351
CAD,2011-12-15,107.9797,111.4208
CAD,2011-12-14,108.4392,111.9032
CAD,2011-12-13,109.2383,112.7291
CAD,2011-12-12,110.0021,113.5187
CAD,2011-12-09,109.7667,113.2738
CAD,2011-12-08,111.1016,114.6547
CAD,2011-12-07,111.0974,114.6461
CAD,2011-12-06,110.0547,113.5772
CAD,2011-12-05,110.2486,113.7809
CAD,2011-12-02,110.5649,114.1045
CAD,2011-12-01,110.0267,113.5418
CAD,2011-11-30,108.7635,112.2334
CAD,2011-11-29,108.3750,111.8349
CAD,2011-11-28,107.8293,111.2609
CAD,2011-11-25,107.0193,110.4249
CAD,2011-11-24,107.2235,111.0460
CAD,2011-11-23,107.8384,111.3084
CAD,2011-11-22,107.6213,111.2919
CAD,2011-11-21,105.7233,108.9002
CAD,2011-11-18,105.7011,108.8741
CAD,2011-11-17,106.0199,109.2018
CAD,2011-11-16,105.9108,109.0809
CAD,2011-11-15,106.8477,110.0535
CAD,2011-11-14,107.1796,110.3953
CAD,2011-11-11,106.5601,109.7611
CAD,2011-11-09,107.5202,110.7506
CAD,2011-11-08,107.2082,110.4286
CAD,2011-11-04,107.4682,110.6928
CAD,2011-11-03,106.4809,109.6774
CAD,2011-11-02,106.5609,109.7601
CAD,2011-11-01,108.7872,112.0616
CAD,2011-08-02,113.0068,116.0811
CAD,2011-07-18,112.7076,116.1048
CAD,2011-07-15,112.4766,115.8619
CAD,2011-07-13,112.0711,115.4355
CAD,2011-07-08,112.5396,115.9264
CAD,2011-07-07,111.8137,115.1792
CAD,2011-06-27,109.1817,112.4434
CAD,2011-06-10,110.8438,114.1734
CAD,2011-06-09,110.4217,113.6957
CAD,2011-06-08,110.3034,113.8369
CAD,2011-06-07,110.1643,113.6968
CAD,2011-06-06,110.4111,113.9607
CAD,2011-06-03,110.5924,114.2333
CAD,2011-06-02,110.7779,113.6263
CAD,2011-06-01,111.5870,115.1737
CAD,2011-05-20,111.7431,115.4193
CAD,2011-05-11,113.0411,116.7742
CAD,2011-05-04,113.2615,116.9966
CAD,2011-05-03,113.9653,117.7350
CAD,2011-04-29,113.6133,117.4499
CAD,2011-04-27,113.9853,117.7706
CAD,2011-04-26,113.5822,117.3607
CAD,2011-04-25,113.7310,117.5118
CAD,2011-04-21,114.4436,118.2972
CAD,2011-04-20,113.7747,117.6005
CAD,2011-04-18,112.9329,116.7152
CAD,2011-04-12,113.1571,116.9504
CAD,2011-04-11,113.6497,117.4670
CAD,2011-04-01,112.0559,115.7936
CAD,2011-03-30,111.4942,115.2166
CAD,2011-03-29,111.1745,114.8899
CAD,2011-03-28,110.7620,114.4603
CAD,2011-03-25,111.3215,115.1178
CAD,2011-03-21,110.5958,114.2776
CAD,2011-03-18,110.6119,114.2989
CAD,2011-03-15,111.0337,114.7408
CAD,2011-03-14,111.3090,115.0301
CAD,2011-03-09,111.6756,115.4138
CAD,2011-03-08,111.6373,115.3406
CAD,2011-03-07,111.8246,115.5308
CAD,2011-03-03,112.2390,115.2604
CAD,2011-03-01,112.5868,115.6216
CAD,2011-02-28,111.7985,114.8034
CAD,2011-02-25,111.1063,114.8099
CAD,2011-02-24,110.6616,114.3268
CAD,2011-02-23,110.4543,114.1132
CAD,2011-02-22,110.8626,114.4650
CAD,2011-02-21,110.7626,114.4518
CAD,2011-02-14,110.8753,114.5442
CAD,2011-02-11,109.7583,113.4727
CAD,2011-02-10,109.8063,113.4367
CAD,2011-02-09,110.0127,113.2602
CAD,2011-02-08,110.3424,113.9916
CAD,2011-02-07,110.9651,113.9513
CAD,2011-02-03,110.5343,114.2196
CAD,2011-02-02,110.3832,113.9999
CAD,2011-02-01,109.5485,113.0459
CAD,2011-01-31,109.2307,112.8252
CAD,2011-01-28,109.7293,113.3407
CAD,2011-01-27,109.9861,113.2953
CAD,2011-01-26,109.8021,112.7470
CAD,2011-01-25,110.2887,113.2412
CAD,2011-01-24,109.9439,113.6694
CAD,2011-01-21,109.6248,113.2674
CAD,2011-01-20,109.5041,113.1511
CAD,2011-01-18,110.6056,114.2760
CAD,2011-01-17,110.3803,114.0360
CAD,2011-01-14,110.2359,113.7921
CAD,2011-01-13,110.6949,114.3650
