Label,Year,Month,TradeVolume,ShareVolume,Turnover (Rs.)
LWL.N0000,1998,05,8.0,5950.0,75850.0
NDB.N0000,1998,05,14.0,11950.0,2413550.0
NEST.N0000,1998,05,2.0,1000.0,36500.0
ONAL.N0000,1998,05,1.0,350.0,3500.0
OSEA.N0000,1998,05,1.5,550.0,2750.0
PALM.N0000,1998,05,2.0,4700.0,108100.0
PDL.N0000,1998,05,1.0,750.0,13125.0
RCL.N0000,1998,05,5.0,4900.0,85650.0
RICH.N0000,1998,05,4.0,2300.0,265500.0
SAMP.N0000,1998,05,20.0,31050.0,2032525.0
SEMB.N0000,1998,05,3.0,2050.0,8025.0
SEYB.N0000,1998,05,17.5,23750.0,518037.5
SHOT.N0000,1998,05,1.0,1100.0,17600.0
SPEN.N0000,1998,05,6.0,5500.0,980350.0
SUGA.N0000,1998,05,9.0,11800.0,100675.0
TAFL.N0000,1998,05,1.5,1550.0,48000.0
TFC.N0000,1998,05,6.0,1350.0,27075.0
TILE.N0000,1998,05,3.5,2650.0,42325.0
TKYO.N0000,1998,05,2.0,1000.0,64950.0
TYRE.N0000,1998,05,16.0,23250.0,281912.5
UDPL.N0000,1998,05,342.0,76900.0,4576125.0
VANI.N0000,1998,05,49.0,137550.0,1383750.0
VANI.X0000,1998,05,3.0,2650.0,16312.5
WATA.N0000,1998,05,43.0,37800.0,2208500.0
ACL.N0000,1998,06,2.0,500.0,23500.0
ASIR.N0000,1998,06,2.0,500.0,14512.5
BFL.N0000,1998,06,6.0,3400.0,39850.0
BHR.N0000,1998,06,2.0,10900.0,179850.0
BINN.N0000,1998,06,1.0,300.0,8700.0
BOGA.N0000,1998,06,3.0,5500.0,36350.0
BRWN.N0000,1998,06,2.0,2850.0,292300.0
CARE.N0000,1998,06,2.0,600.0,27500.0
CARG.N0000,1998,06,1.0,200.0,11000.0
CCS.N0000,1998,06,9.0,5150.0,406387.5
CFIN.N0000,1998,06,2.0,500.0,88125.0
CFLB.N0000,1998,06,1.5,1000.0,4875.0
CFVF.N0000,1998,06,3.0,1200.0,4925.0
CHOU.N0000,1998,06,1.0,500.0,3500.0
CIC.N0000,1998,06,1.5,450.0,15800.0
CIC.X0000,1998,06,1.0,200.0,6600.0
CIND.N0000,1998,06,1.0,500.0,8350.0
CINV.N0000,1998,06,2.0,2000.0,192000.0
COMB.N0000,1998,06,11.5,2700.0,301187.5
COMB.X0000,1998,06,3.5,1600.0,138987.5
CTC.N0000,1998,06,3.0,1800.0,58900.0
CTCE.N0000,1998,06,1.0,400.0,18000.0
DFCC.N0000,1998,06,11.0,4900.0,881325.0
DIPD.N0000,1998,06,2.0,550.0,53400.0
DIST.N0000,1998,06,31.0,89400.0,596225.0
DPL.N0000,1998,06,2.5,500.0,9000.0
EAST.N0000,1998,06,2.5,13400.0,67975.0
EQIT.N0000,1998,06,1.0,500.0,5125.0
GHLL.N0000,1998,06,3.0,2300.0,5875.0
GLAS.N0000,1998,06,3.0,1150.0,15450.0
GRAN.N0000,1998,06,28.0,34500.0,1097950.0
HAYC.N0000,1998,06,3.0,800.0,33600.0
HAYL.N0000,1998,06,8.0,2450.0,458450.0
HDEV.N0000,1998,06,1.0,100.0,700.0
HNB.N0000,1998,06,4.0,1100.0,181100.0
JFIN.N0000,1998,06,2.0,600.0,36000.0
JKH.N0000,1998,06,28.0,31200.0,7988375.0
KAPI.N0000,1998,06,1.0,1200.0,9600.0
KGAL.N0000,1998,06,12.0,7600.0,195625.0
KOTA.N0000,1998,06,8.0,2500.0,83150.0
LCEM.N0000,1998,06,1.0,300.0,1200.0
LFIN.N0000,1998,06,2.0,1000.0,10500.0
LION.N0000,1998,06,5.0,1700.0,70700.0
LLUB.N0000,1998,06,5.5,2350.0,124250.0
LMF.N0000,1998,06,3.0,4350.0,13050.0
LWL.N0000,1998,06,3.0,700.0,7525.0
NDB.N0000,1998,06,21.0,22900.0,2864800.0
NEST.N0000,1998,06,4.0,1950.0,64425.0
ONAL.N0000,1998,06,1.0,1100.0,10850.0
OSEA.N0000,1998,06,1.0,200.0,1000.0
PALM.N0000,1998,06,2.0,1000.0,23750.0
PDL.N0000,1998,06,1.5,800.0,14300.0
RCL.N0000,1998,06,7.0,4000.0,56300.0
RICH.N0000,1998,06,7.0,6800.0,621500.0
SAMP.N0000,1998,06,17.0,15400.0,804025.0
SEMB.N0000,1998,06,4.0,3100.0,12650.0
SEYB.N0000,1998,06,6.5,2700.0,46425.0
SHOT.N0000,1998,06,1.5,3250.0,49875.0
SPEN.N0000,1998,06,5.0,5300.0,662100.0
SUGA.N0000,1998,06,6.0,8000.0,54200.0
TAFL.N0000,1998,06,1.0,200.0,5600.0
TFC.N0000,1998,06,4.0,1450.0,25550.0
TILE.N0000,1998,06,3.0,1000.0,14000.0
TKYO.N0000,1998,06,4.0,2100.0,108600.0
TYRE.N0000,1998,06,5.0,4000.0,40500.0
UDPL.N0000,1998,06,78.0,19900.0,788050.0
VANI.N0000,1998,06,29.0,69500.0,521350.0
VANI.X0000,1998,06,3.0,3000.0,18400.0
WATA.N0000,1998,06,40.0,24100.0,1057925.0
ACL.N0000,1998,07,1.0,500.0,24500.0
ASIR.N0000,1998,07,3.0,1600.0,43625.0
BFL.N0000,1998,07,4.0,2500.0,27875.0
BHR.N0000,1998,07,2.0,500.0,7812.5
BINN.N0000,1998,07,1.0,2100.0,60900.0
BOGA.N0000,1998,07,4.0,5000.0,35000.0
BRWN.N0000,1998,07,1.0,100.0,10100.0
CARG.N0000,1998,07,1.0,250.0,13750.0
CCS.N0000,1998,07,12.5,7650.0,584237.5
CFIN.N0000,1998,07,3.0,600.0,102137.5
CFLB.N0000,1998,07,2.0,1000.0,4750.0
CFVF.N0000,1998,07,2.5,1200.0,6000.0
CIC.N0000,1998,07,2.0,600.0,24000.0
CIND.N0000,1998,07,2.0,1000.0,15250.0
CINV.N0000,1998,07,2.0,400.0,37250.0
COMB.N0000,1998,07,12.0,3200.0,384325.0
COMB.X0000,1998,07,1.5,350.0,31525.0
CTC.N0000,1998,07,3.0,1000.0,30950.0
CTCE.N0000,1998,07,1.0,200.0,7700.0
DFCC.N0000,1998,07,7.0,2900.0,429800.0
DIPD.N0000,1998,07,2.0,2100.0,189300.0
DIST.N0000,1998,07,22.0,79000.0,422450.0
DPL.N0000,1998,07,2.0,600.0,10075.0
EAST.N0000,1998,07,1.0,500.0,2000.0
GHLL.N0000,1998,07,2.0,1200.0,3300.0
GLAS.N0000,1998,07,4.0,600.0,7000.0
GRAN.N0000,1998,07,14.0,8500.0,250512.5
HAYC.N0000,1998,07,2.0,500.0,22500.0
HAYL.N0000,1998,07,4.0,1400.0,253475.0
HDEV.N0000,1998,07,1.0,500.0,2500.0
HNB.N0000,1998,07,3.5,1500.0,234300.0
JFIN.N0000,1998,07,2.0,200.0,12000.0
JKH.N0000,1998,07,16.0,8900.0,1976800.0
KGAL.N0000,1998,07,5.0,3800.0,106087.5
KOTA.N0000,1998,07,5.5,1300.0,35750.0
KURU.N0000,1998,07,1.0,100.0,700.0
LCEM.N0000,1998,07,2.0,1300.0,4375.0
LDEV.N0000,1998,07,1.0,100.0,1150.0
LFIN.N0000,1998,07,1.0,950.0,9950.0
LION.N0000,1998,07,4.0,2000.0,68000.0
LLUB.N0000,1998,07,5.0,6100.0,280600.0
LMF.N0000,1998,07,3.5,2550.0,10462.5
LPRT.N0000,1998,07,1.0,3000.0,48000.0
LWL.N0000,1998,07,4.0,1500.0,17225.0
NDB.N0000,1998,07,18.0,5950.0,783150.0
NEST.N0000,1998,07,1.0,500.0,18500.0
OSEA.N0000,1998,07,1.0,350.0,1662.5
PALM.N0000,1998,07,1.5,1250.0,29375.0
PARA.N0000,1998,07,1.0,100.0,4200.0
PDL.N0000,1998,07,1.0,1650.0,29287.5
RCL.N0000,1998,07,10.0,8500.0,121625.0
RICH.N0000,1998,07,4.5,1650.0,158225.0
SAMP.N0000,1998,07,16.0,15200.0,789800.0
SEMB.N0000,1998,07,2.0,1050.0,4000.0
SEYB.N0000,1998,07,7.0,4350.0,81025.0
SHOT.N0000,1998,07,1.0,500.0,7500.0
SPEN.N0000,1998,07,12.0,8500.0,949525.0
SUGA.N0000,1998,07,4.0,3000.0,22125.0
TAFL.N0000,1998,07,2.0,400.0,11300.0
TFC.N0000,1998,07,3.5,1850.0,31100.0
TILE.N0000,1998,07,2.0,1000.0,13000.0
TKYO.N0000,1998,07,2.0,1500.0,82500.0
TYRE.N0000,1998,07,9.0,6250.0,59387.5
UDPL.N0000,1998,07,80.0,14800.0,720825.0
VANI.N0000,1998,07,16.0,23000.0,194050.0
VANI.X0000,1998,07,5.5,10400.0,51912.5
WATA.N0000,1998,07,26.0,5900.0,186550.0
ACL.N0000,1998,08,1.5,650.0,33450.0
ARPI.N0000,1998,08,2.0,200.0,13600.0
ASIR.N0000,1998,08,3.0,2300.0,64350.0
BFL.N0000,1998,08,4.0,1400.0,15000.0
BHR.N0000,1998,08,2.0,500.0,7650.0
BOGA.N0000,1998,08,13.5,13900.0,112462.5
BRWN.N0000,1998,08,1.5,200.0,20100.0
CARE.N0000,1998,08,10.0,18600.0,861975.0
CARG.N0000,1998,08,2.0,350.0,23537.5
CCS.N0000,1998,08,13.0,4900.0,294000.0
CFIN.N0000,1998,08,4.0,650.0,99662.5
CFLB.N0000,1998,08,3.0,8200.0,36900.0
CFVF.N0000,1998,08,3.5,2400.0,13687.5
CHOU.N0000,1998,08,1.0,1000.0,7000.0
CIC.N0000,1998,08,2.0,600.0,21300.0
CIC.X0000,1998,08,1.0,200.0,6500.0
CIND.N0000,1998,08,2.0,300.0,4500.0
CINV.N0000,1998,08,1.0,100.0,9000.0
COMB.N0000,1998,08,13.5,3650.0,364725.0
COMB.X0000,1998,08,1.5,500.0,37500.0
CTC.N0000,1998,08,3.0,950.0,26112.5
CTCE.N0000,1998,08,1.0,200.0,7550.0
CTHR.N0000,1998,08,1.0,100.0,20000.0
DFCC.N0000,1998,08,24.0,15050.0,1633575.0
DIPD.N0000,1998,08,4.0,800.0,79500.0
DIST.N0000,1998,08,23.5,28250.0,136700.0
DPL.N0000,1998,08,2.0,1050.0,16325.0
EAST.N0000,1998,08,1.0,300.0,1050.0
EQIT.N0000,1998,08,2.0,3000.0,42000.0
GHLL.N0000,1998,08,3.0,2100.0,5500.0
GLAS.N0000,1998,08,4.0,1000.0,11850.0
GRAN.N0000,1998,08,27.0,27750.0,499037.5
HAYC.N0000,1998,08,3.5,1200.0,47637.5
HAYL.N0000,1998,08,6.0,3500.0,542500.0
HNB.N0000,1998,08,6.5,3650.0,525112.5
JFIN.N0000,1998,08,2.5,300.0,17837.5
JKH.N0000,1998,08,17.0,17050.0,3280025.0
KGAL.N0000,1998,08,5.0,2300.0,61287.5
KOTA.N0000,1998,08,10.0,2150.0,46212.5
LCEM.N0000,1998,08,1.0,1150.0,3400.0
LFIN.N0000,1998,08,1.0,700.0,7000.0
LION.N0000,1998,08,3.0,450.0,13850.0
LLUB.N0000,1998,08,5.0,7100.0,302400.0
LMF.N0000,1998,08,5.0,9600.0,28800.0
LWL.N0000,1998,08,4.0,1050.0,10362.5
NDB.N0000,1998,08,16.0,4550.0,551775.0
NEST.N0000,1998,08,2.0,950.0,35650.0
ONAL.N0000,1998,08,2.0,500.0,5000.0
OSEA.N0000,1998,08,1.0,400.0,1600.0
PALM.N0000,1998,08,2.0,1000.0,23500.0
PARQ.N0000,1998,08,1.0,1000.0,6750.0
PDL.N0000,1998,08,1.0,3250.0,57937.5
RCL.N0000,1998,08,10.0,11300.0,132100.0
RICH.N0000,1998,08,5.0,3000.0,265325.0
SAMP.N0000,1998,08,34.0,35400.0,1596112.5
SEMB.N0000,1998,08,2.5,1950.0,7587.5
SEYB.N0000,1998,08,5.5,3250.0,57787.5
SHOT.N0000,1998,08,1.0,400.0,5600.0
SPEN.N0000,1998,08,10.5,6100.0,652575.0
SUGA.N0000,1998,08,6.0,8500.0,61575.0
SUN.N0000,1998,08,2.0,2300.0,20700.0
TFC.N0000,1998,08,4.0,600.0,10375.0
TILE.N0000,1998,08,2.0,1200.0,14400.0
TKYO.N0000,1998,08,3.0,2300.0,111675.0
TYRE.N0000,1998,08,14.0,19350.0,182312.5
UDPL.N0000,1998,08,75.5,33700.0,1816075.0
VANI.N0000,1998,08,26.0,24850.0,180187.5
VANI.X0000,1998,08,2.5,2600.0,13412.5
WATA.N0000,1998,08,19.0,6300.0,202687.5
ACL.N0000,1998,09,1.0,550.0,23712.5
ASIR.N0000,1998,09,3.0,1300.0,33800.0
BFL.N0000,1998,09,3.0,1750.0,15025.0
BHR.N0000,1998,09,5.0,1900.0,23150.0
BINN.N0000,1998,09,1.0,850.0,24650.0
BOGA.N0000,1998,09,6.0,9600.0,81600.0
CARG.N0000,1998,09,1.0,200.0,14000.0
CCS.N0000,1998,09,12.0,3900.0,200025.0
CFIN.N0000,1998,09,4.0,900.0,128000.0
CFLB.N0000,1998,09,4.0,8950.0,38000.0
CFVF.N0000,1998,09,2.0,300.0,1425.0
CHOU.N0000,1998,09,3.5,1550.0,10225.0
CIC.N0000,1998,09,1.0,500.0,17500.0
CIC.X0000,1998,09,1.0,200.0,6000.0
CIND.N0000,1998,09,2.0,500.0,7000.0
CINV.N0000,1998,09,1.0,2800.0,251300.0
COMB.N0000,1998,09,8.0,1900.0,171875.0
COMB.X0000,1998,09,2.0,1200.0,86400.0
CTC.N0000,1998,09,5.0,1200.0,34800.0
CTCE.N0000,1998,09,1.0,300.0,9675.0
CTHR.N0000,1998,09,1.0,600.0,122500.0
DFCC.N0000,1998,09,25.0,10700.0,1086275.0
DIPD.N0000,1998,09,2.0,600.0,39175.0
DIST.N0000,1998,09,11.0,22750.0,105162.5
DPL.N0000,1998,09,3.0,800.0,11200.0
EAST.N0000,1998,09,3.0,1300.0,6600.0
GHLL.N0000,1998,09,4.0,1600.0,3462.5
GLAS.N0000,1998,09,2.5,1000.0,9625.0
GRAN.N0000,1998,09,30.5,58850.0,900562.5
HAYC.N0000,1998,09,6.0,1200.0,40700.0
HAYL.N0000,1998,09,4.5,1050.0,146612.5
HNB.N0000,1998,09,3.0,400.0,65075.0
JFIN.N0000,1998,09,1.0,300.0,15000.0
JKH.N0000,1998,09,19.0,15800.0,2685150.0
KGAL.N0000,1998,09,5.5,1850.0,32137.5
KOTA.N0000,1998,09,8.0,2700.0,45650.0
LCEM.N0000,1998,09,1.0,300.0,812.5
LDEV.N0000,1998,09,1.0,350.0,3175.0
LFIN.N0000,1998,09,1.5,550.0,5500.0
LION.N0000,1998,09,4.0,1100.0,32400.0
LLUB.N0000,1998,09,5.0,2000.0,80250.0
LMF.N0000,1998,09,4.0,3400.0,11050.0
LPRT.N0000,1998,09,2.0,19150.0,287250.0
LWL.N0000,1998,09,4.0,2000.0,16362.5
MORI.N0000,1998,09,1.0,1000.0,125000.0
NDB.N0000,1998,09,47.5,21150.0,1735812.5
NEST.N0000,1998,09,3.0,900.0,34850.0
ONAL.N0000,1998,09,1.5,500.0,5000.0
OSEA.N0000,1998,09,1.0,200.0,600.0
PALM.N0000,1998,09,2.0,2300.0,52900.0
PDL.N0000,1998,09,1.0,1000.0,17500.0
RCL.N0000,1998,09,5.5,7350.0,80612.5
RICH.N0000,1998,09,2.0,1800.0,135000.0
SAMP.N0000,1998,09,35.5,31050.0,1196887.5
SEMB.N0000,1998,09,2.0,900.0,2925.0
SEYB.N0000,1998,09,7.5,7150.0,117987.5
SHOT.N0000,1998,09,1.0,1700.0,25375.0
SPEN.N0000,1998,09,3.0,850.0,71625.0
SUGA.N0000,1998,09,3.0,3500.0,22750.0
SUN.N0000,1998,09,1.0,100.0,900.0
TAFL.N0000,1998,09,1.0,500.0,14000.0
TFC.N0000,1998,09,3.0,400.0,6737.5
TILE.N0000,1998,09,2.5,750.0,7687.5
TKYO.N0000,1998,09,5.0,4700.0,220450.0
TYRE.N0000,1998,09,13.5,10050.0,87212.5
UDPL.N0000,1998,09,20.0,3500.0,149775.0
VANI.N0000,1998,09,22.5,29450.0,188287.5
VANI.X0000,1998,09,2.0,6900.0,26250.0
WATA.N0000,1998,09,20.5,9450.0,185362.5
ACL.N0000,1998,10,1.0,200.0,8050.0
ARPI.N0000,1998,10,4.0,1850.0,34275.0
ASIR.N0000,1998,10,2.0,2000.0,57500.0
BFL.N0000,1998,10,5.0,2300.0,20700.0
BHR.N0000,1998,10,1.5,350.0,4112.5
BINN.N0000,1998,10,1.0,100.0,2500.0
BOGA.N0000,1998,10,4.0,2700.0,24300.0
BRWN.N0000,1998,10,1.0,150.0,15000.0
CARG.N0000,1998,10,1.0,1300.0,91525.0
CCS.N0000,1998,10,6.0,1100.0,74700.0
CFIN.N0000,1998,10,3.5,800.0,117075.0
CFLB.N0000,1998,10,4.5,5550.0,19912.5
CFT.N0000,1998,10,1.0,200.0,6600.0
CFVF.N0000,1998,10,2.0,700.0,3025.0
CHOU.N0000,1998,10,2.0,1000.0,9062.5
CIC.N0000,1998,10,1.0,500.0,17500.0
CIC.X0000,1998,10,1.0,100.0,2950.0
CIND.N0000,1998,10,2.0,500.0,8000.0
CINV.N0000,1998,10,1.0,2000.0,180000.0
COMB.N0000,1998,10,6.0,900.0,83025.0
COMB.X0000,1998,10,1.0,750.0,54750.0
CTC.N0000,1998,10,2.0,1150.0,35750.0
CTCE.N0000,1998,10,1.0,100.0,3400.0
DFCC.N0000,1998,10,5.0,2100.0,203200.0
DIPD.N0000,1998,10,2.5,500.0,28700.0
DIST.N0000,1998,10,15.0,22200.0,105487.5
DPL.N0000,1998,10,2.5,1000.0,13862.5
EAST.N0000,1998,10,3.0,6800.0,37975.0
GHLL.N0000,1998,10,2.5,1250.0,3000.0
GLAS.N0000,1998,10,3.0,1000.0,12125.0
GOOD.N0000,1998,10,1.0,100.0,19000.0
GRAN.N0000,1998,10,14.0,19100.0,327325.0
HAYC.N0000,1998,10,2.0,500.0,15625.0
HAYL.N0000,1998,10,4.5,1000.0,134425.0
HNB.N0000,1998,10,4.0,1100.0,147400.0
JFIN.N0000,1998,10,1.0,150.0,6212.5
JKH.N0000,1998,10,7.0,13000.0,2308875.0
KGAL.N0000,1998,10,3.0,800.0,13600.0
KOTA.N0000,1998,10,3.0,700.0,9800.0
KURU.N0000,1998,10,1.0,200.0,900.0
LCEM.N0000,1998,10,1.0,100.0,300.0
LDEV.N0000,1998,10,2.0,600.0,5400.0
LFIN.N0000,1998,10,1.5,250.0,2500.0
LION.N0000,1998,10,2.0,700.0,19100.0
LLUB.N0000,1998,10,5.0,2400.0,101225.0
LMF.N0000,1998,10,13.0,25500.0,89875.0
LPRT.N0000,1998,10,1.0,7300.0,109500.0
LWL.N0000,1998,10,3.5,1550.0,10862.5
NDB.N0000,1998,10,12.0,7000.0,532700.0
NEST.N0000,1998,10,2.5,750.0,30062.5
ONAL.N0000,1998,10,1.0,350.0,3150.0
OSEA.N0000,1998,10,1.0,350.0,1425.0
PALM.N0000,1998,10,2.0,1000.0,21750.0
PARQ.N0000,1998,10,1.0,3500.0,4625.0
PDL.N0000,1998,10,1.0,1000.0,17500.0
RCL.N0000,1998,10,3.0,1150.0,14050.0
RICH.N0000,1998,10,2.0,1250.0,92237.5
SAMP.N0000,1998,10,11.0,6000.0,235075.0
SEMB.N0000,1998,10,2.0,600.0,1800.0
SEYB.N0000,1998,10,8.0,6200.0,102950.0
SHOT.N0000,1998,10,1.0,250.0,3950.0
SPEN.N0000,1998,10,2.0,600.0,50900.0
SUGA.N0000,1998,10,10.0,5000.0,32450.0
TAFL.N0000,1998,10,1.0,300.0,7575.0
TFC.N0000,1998,10,2.0,500.0,8725.0
TILE.N0000,1998,10,2.0,1850.0,17762.5
TKYO.N0000,1998,10,2.0,1400.0,64600.0
TYRE.N0000,1998,10,9.5,10950.0,108150.0
UDPL.N0000,1998,10,10.0,2100.0,59525.0
VANI.N0000,1998,10,15.0,18300.0,109925.0
VANI.X0000,1998,10,2.0,6000.0,25500.0
WATA.N0000,1998,10,17.0,7800.0,157750.0
ACL.N0000,1998,11,6.0,5900.0,324000.0
ARPI.N0000,1998,11,1.5,500.0,8012.5
ASIR.N0000,1998,11,2.5,600.0,18275.0
BFL.N0000,1998,11,14.0,7700.0,76325.0
BHR.N0000,1998,11,3.0,7550.0,95900.0
BOGA.N0000,1998,11,7.0,4750.0,41562.5
BRWN.N0000,1998,11,1.5,350.0,33262.5
CARG.N0000,1998,11,1.5,250.0,18500.0
CCS.N0000,1998,11,16.5,7300.0,550325.0
CFIN.N0000,1998,11,4.0,700.0,121300.0
CFLB.N0000,1998,11,3.0,9000.0,31500.0
CFVF.N0000,1998,11,3.0,1700.0,7050.0
CHOU.N0000,1998,11,1.0,300.0,2362.5
CIC.N0000,1998,11,1.0,150.0,4950.0
CIC.X0000,1998,11,1.0,1000.0,30000.0
CIND.N0000,1998,11,2.0,300.0,4200.0
CINV.N0000,1998,11,1.5,500.0,36312.5
COMB.N0000,1998,11,14.5,3350.0,320025.0
COMB.X0000,1998,11,3.0,600.0,45550.0
CTC.N0000,1998,11,4.0,1800.0,60025.0
CTCE.N0000,1998,11,3.0,4100.0,144125.0
DFCC.N0000,1998,11,23.5,7850.0,911212.5
DIPD.N0000,1998,11,4.0,800.0,48800.0
DIST.N0000,1998,11,10.0,11900.0,53737.5
DPL.N0000,1998,11,2.5,2050.0,27800.0
EAST.N0000,1998,11,7.5,241100.0,961200.0
GHLL.N0000,1998,11,3.0,2600.0,6500.0
GLAS.N0000,1998,11,4.0,800.0,9700.0
GRAN.N0000,1998,11,95.5,137700.0,4260312.5
HAYC.N0000,1998,11,2.0,600.0,19200.0
HAYL.N0000,1998,11,3.0,1000.0,127250.0
HNB.N0000,1998,11,4.5,1150.0,162325.0
JKH.N0000,1998,11,13.0,13000.0,2977975.0
KAPI.N0000,1998,11,5.0,3050.0,61325.0
KGAL.N0000,1998,11,5.0,1500.0,20375.0
KOTA.N0000,1998,11,4.5,1300.0,16475.0
KURU.N0000,1998,11,1.0,200.0,1100.0
LCEM.N0000,1998,11,1.0,900.0,3375.0
LDEV.N0000,1998,11,1.0,150.0,1400.0
LFIN.N0000,1998,11,1.0,500.0,5000.0
LION.N0000,1998,11,7.5,5400.0,162687.5
LLUB.N0000,1998,11,51.5,52500.0,2969225.0
LMF.N0000,1998,11,11.5,17200.0,66687.5
LWL.N0000,1998,11,4.0,2050.0,14487.5
NDB.N0000,1998,11,42.5,20300.0,2099212.5
NEST.N0000,1998,11,3.0,1100.0,48450.0
ONAL.N0000,1998,11,1.0,300.0,2700.0
OSEA.N0000,1998,11,1.0,300.0,1200.0
PALM.N0000,1998,11,2.0,1550.0,34100.0
PARQ.N0000,1998,11,3.0,2000.0,7600.0
PDL.N0000,1998,11,1.0,200.0,3662.5
RCL.N0000,1998,11,7.0,3750.0,48337.5
RICH.N0000,1998,11,3.0,800.0,60125.0
SAMP.N0000,1998,11,35.0,26350.0,1218575.0
SEMB.N0000,1998,11,2.0,1000.0,3000.0
SEYB.N0000,1998,11,14.0,7850.0,123100.0
SPEN.N0000,1998,11,8.0,14550.0,1414025.0
SUGA.N0000,1998,11,6.0,10300.0,61800.0
TAFL.N0000,1998,11,2.5,450.0,13500.0
TFC.N0000,1998,11,3.0,600.0,10050.0
TILE.N0000,1998,11,4.0,4150.0,38000.0
TKYO.N0000,1998,11,6.0,5400.0,299150.0
TYRE.N0000,1998,11,29.0,30850.0,330125.0
UDPL.N0000,1998,11,14.0,2750.0,73012.5
VANI.N0000,1998,11,28.5,69650.0,553687.5
VANI.X0000,1998,11,9.5,23250.0,107812.5
WATA.N0000,1998,11,18.5,4350.0,73412.5
ACL.N0000,1998,12,7.0,5200.0,342700.0
ARPI.N0000,1998,12,1.0,200.0,3300.0
ASIR.N0000,1998,12,2.0,300.0,9000.0
BFL.N0000,1998,12,6.0,4100.0,54325.0
BHR.N0000,1998,12,1.0,250.0,3250.0
BINN.N0000,1998,12,1.0,100.0,2000.0
BOGA.N0000,1998,12,5.0,5550.0,41687.5
BRWN.N0000,1998,12,1.0,300.0,28500.0
CARE.N0000,1998,12,1.5,600.0,28500.0
CARG.N0000,1998,12,1.0,100.0,5000.0
CCS.N0000,1998,12,10.0,5700.0,496812.5
CFIN.N0000,1998,12,2.0,350.0,60887.5
CFLB.N0000,1998,12,4.0,9900.0,32175.0
CFVF.N0000,1998,12,3.0,450.0,1737.5
CHOU.N0000,1998,12,3.0,1800.0,13050.0
CIC.N0000,1998,12,1.0,200.0,7000.0
CIC.X0000,1998,12,1.0,300.0,9350.0
CIND.N0000,1998,12,2.0,400.0,6000.0
CINV.N0000,1998,12,1.0,200.0,18000.0
COMB.N0000,1998,12,13.0,3300.0,325225.0
COMB.X0000,1998,12,2.0,400.0,34400.0
