Label,Year,Month,Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.),Loan Rate,Inflation,Buy Rate,Election
TILE.N0000,2017,1,96.2529411764706,3.0,25.0,2387.5,8.5,5.5,148.0937,0
TKYO.N0000,2017,1,58.585,13.5,16364.0,945673.0,8.5,5.5,148.0937,0
TYRE.N0000,2017,1,61.425,7.0,2470.0,151395.5,8.5,5.5,148.0937,0
ACL.N0000,2017,2,58.61875,8.0,3677.0,213588.4,8.5,6.8,148.7207,0
ASIR.N0000,2017,2,25.0125,10.0,25216.0,630531.05,8.5,6.8,148.7207,0
BFL.N0000,2017,2,170.2,11.5,1752.0,297962.35,8.5,6.8,148.7207,0
BOGA.N0000,2017,2,12.825,4.5,1056.5,13368.3,8.5,6.8,148.7207,0
BRWN.N0000,2017,2,79.04615384615384,5.0,2704.0,214920.0,8.5,6.8,148.7207,0
CARG.N0000,2017,2,195.54375,7.5,2481.0,489485.0,8.5,6.8,148.7207,0
CCS.N0000,2017,2,734.2470588235294,9.0,639.0,463285.6,8.5,6.8,148.7207,0
CFIN.N0000,2017,2,91.0611111111111,9.0,4681.0,425672.9,8.5,6.8,148.7207,0
CFLB.N0000,2017,2,19.48888888888889,3.0,4999.5,96990.3,8.5,6.8,148.7207,0
CFVF.N0000,2017,2,22.83888888888889,23.0,12737.5,293340.2,8.5,6.8,148.7207,0
CIC.N0000,2017,2,87.81666666666666,4.0,615.5,54453.1,8.5,6.8,148.7207,0
CIC.X0000,2017,2,67.12307692307692,3.0,600.0,41389.0,8.5,6.8,148.7207,0
CIND.N0000,2017,2,46.53333333333333,6.5,3319.0,154328.85,8.5,6.8,148.7207,0
CINV.N0000,2017,2,44.48235294117647,10.0,3380.0,147443.0,8.5,6.8,148.7207,0
COMB.N0000,2017,2,142.89999999999998,21.0,51623.5,7478775.4,8.5,6.8,148.7207,0
CTC.N0000,2017,2,818.36875,9.5,836.0,698250.35,8.5,6.8,148.7207,0
DFCC.N0000,2017,2,119.51666666666668,20.0,5437.5,650858.5,8.5,6.8,148.7207,0
DIPD.N0000,2017,2,76.4,3.0,146.0,11113.9,8.5,6.8,148.7207,0
EAST.N0000,2017,2,12.13529411764706,3.0,4219.0,51332.0,8.5,6.8,148.7207,0
GHLL.N0000,2017,2,10.466666666666669,9.5,7658.5,78267.6,8.5,6.8,148.7207,0
GLAS.N0000,2017,2,5.433333333333334,14.0,128200.0,692275.0,8.5,6.8,148.7207,0
GRAN.N0000,2017,2,74.55555555555556,37.5,19528.5,1443895.05,8.5,6.8,148.7207,0
HAYC.N0000,2017,2,151.94,2.0,65.0,9932.5,8.5,6.8,148.7207,0
HAYL.N0000,2017,2,266.4555555555555,8.5,1693.5,448533.0,8.5,6.8,148.7207,0
HNB.N0000,2017,2,228.60555555555555,8.5,78757.0,18121448.7,8.5,6.8,148.7207,0
JKH.N0000,2017,2,144.25555555555556,91.5,550462.5,77965290.25,8.5,6.8,148.7207,0
LMF.N0000,2017,2,120.0090909090909,5.0,2783.0,334015.0,8.5,6.8,148.7207,0
LWL.N0000,2017,2,98.76666666666668,14.5,5043.0,484984.9,8.5,6.8,148.7207,0
NDB.N0000,2017,2,146.52777777777777,29.5,9854.0,1481008.4,8.5,6.8,148.7207,0
NEST.N0000,2017,2,2003.1058823529413,8.0,229.0,458010.0,8.5,6.8,148.7207,0
ONAL.N0000,2017,2,50.94,2.0,100.0,4510.0,8.5,6.8,148.7207,0
OSEA.N0000,2017,2,19.822222222222223,10.0,9879.0,194383.3,8.5,6.8,148.7207,0
PALM.N0000,2017,2,28.92727272727273,2.0,505.0,14415.3,8.5,6.8,148.7207,0
PARQ.N0000,2017,2,67.80666666666667,11.0,16301.0,1125849.7,8.5,6.8,148.7207,0
PDL.N0000,2017,2,79.2875,2.0,25.0,2037.5,8.5,6.8,148.7207,0
RCL.N0000,2017,2,120.99444444444444,11.5,6243.5,747225.9,8.5,6.8,148.7207,0
RICH.N0000,2017,2,8.255555555555555,26.0,165463.5,1342236.6,8.5,6.8,148.7207,0
SAMP.N0000,2017,2,273.1666666666667,47.0,35866.0,9740761.75,8.5,6.8,148.7207,0
SEMB.N0000,2017,2,0.5277777777777778,13.0,145010.5,72807.3,8.5,6.8,148.7207,0
SEYB.N0000,2017,2,97.16470588235292,8.0,14340.0,1394436.0,8.5,6.8,148.7207,0
SHOT.N0000,2017,2,22.66,3.0,518.0,11825.5,8.5,6.8,148.7207,0
SPEN.N0000,2017,2,59.91111111111112,15.5,14260.0,853967.5,8.5,6.8,148.7207,0
TILE.N0000,2017,2,101.7846153846154,11.0,2049.0,196330.5,8.5,6.8,148.7207,0
TKYO.N0000,2017,2,59.92222222222222,21.0,48960.5,2965858.85,8.5,6.8,148.7207,0
TYRE.N0000,2017,2,57.44285714285714,5.5,1875.0,108391.0,8.5,6.8,148.7207,0
ACL.N0000,2017,3,55.02608695652174,13.0,2803.0,154348.8,8.75,7.3,149.944,0
ASIR.N0000,2017,3,25.83636363636364,7.0,11449.0,294477.3,8.75,7.3,149.944,0
BFL.N0000,2017,3,162.5681818181818,14.0,4515.5,741610.95,8.75,7.3,149.944,0
BOGA.N0000,2017,3,11.765,2.0,520.0,6039.2,8.75,7.3,149.944,0
BRWN.N0000,2017,3,73.265,3.5,1503.0,106667.3,8.75,7.3,149.944,0
CARG.N0000,2017,3,187.8894736842105,4.0,520.0,97408.3,8.75,7.3,149.944,0
CCS.N0000,2017,3,795.195238095238,8.0,1831.0,1389320.0,8.75,7.3,149.944,0
CFIN.N0000,2017,3,87.27391304347826,12.0,3319.0,288672.5,8.75,7.3,149.944,0
CFLB.N0000,2017,3,18.72777777777777,3.0,945.0,17064.5,8.75,7.3,149.944,0
CFVF.N0000,2017,3,20.169565217391305,23.0,15026.0,298620.7,8.75,7.3,149.944,0
CIC.N0000,2017,3,82.81428571428572,3.0,132.5,11112.5,8.75,7.3,149.944,0
CIC.X0000,2017,3,62.98125,3.0,384.5,23806.9,8.75,7.3,149.944,0
CIND.N0000,2017,3,44.53478260869565,14.0,7600.0,335160.0,8.75,7.3,149.944,0
CINV.N0000,2017,3,40.82272727272727,14.5,9491.0,386135.45,8.75,7.3,149.944,0
COMB.N0000,2017,3,135.53478260869565,31.0,43494.0,6187835.4,8.75,7.3,149.944,0
