Label,Year,Month,Close (Rs.),Loan Rate
BFL.N0000,2014,4,140.0,8.0
BIL.N0000,2014,4,2.3,8.0
BLI.N0000,2014,4,53.2,8.0
BOGA.N0000,2014,4,20.3,8.0
BRWN.N0000,2014,4,90.0,8.0
CARE.N0000,2014,4,31.0,8.0
CARG.N0000,2014,4,142.75,8.0
CCS.N0000,2014,4,154.3,8.0
CDB.X0000,2014,4,41.150000000000006,8.0
CFIN.N0000,2014,4,185.1,8.0
CFL.N0000,2014,4,20.35,8.0
CFLB.N0000,2014,4,27.6,8.0
CFT.N0000,2014,4,5.5,8.0
CFVF.N0000,2014,4,20.65,8.0
CHOU.N0000,2014,4,10.3,8.0
CIC.N0000,2014,4,49.0,8.0
CIC.X0000,2014,4,41.0,8.0
CIFL.N0000,2014,4,0.7,8.0
CIND.N0000,2014,4,58.8,8.0
CINV.N0000,2014,4,77.0,8.0
CITK.N0000,2014,4,5.7,8.0
CITW.N0000,2014,4,7.5,8.0
CLC.N0000,2014,4,3.9,8.0
CLPL.N0000,2014,4,59.25,8.0
CLPL.W0013,2014,4,0.3,8.0
CLPL.W0014,2014,4,0.8,8.0
COCR.N0000,2014,4,14.7,8.0
COMB.N0000,2014,4,126.8,8.0
COMB.X0000,2014,4,96.9,8.0
CTC.N0000,2014,4,1074.9,8.0
CTCE.N0000,2014,4,275.1,8.0
CTHR.N0000,2014,4,137.0,8.0
DFCC.N0000,2014,4,152.0,8.0
DIAL.N0000,2014,4,9.2,8.0
DIPD.N0000,2014,4,89.0,8.0
DIST.N0000,2014,4,204.5,8.0
DPL.N0000,2014,4,12.0,8.0
EAST.N0000,2014,4,12.4,8.0
ELPL.N0000,2014,4,17.0,8.0
EQIT.N0000,2014,4,29.4,8.0
ESL.N0000,2014,4,19.5,8.0
EXPO.N0000,2014,4,9.2,8.0
FLCH.N0000,2014,4,2.1,8.0
GHLL.N0000,2014,4,11.2,8.0
GLAS.N0000,2014,4,3.5,8.0
GOOD.N0000,2014,4,1510.0,8.0
GRAN.N0000,2014,4,36.0,8.0
GREG.N0000,2014,4,12.4,8.0
GREG.W0006,2014,4,0.3,8.0
GSF.N0000,2014,4,41.45,8.0
HASU.N0000,2014,4,63.1,8.0
HAYC.N0000,2014,4,180.0,8.0
HAYL.N0000,2014,4,283.0,8.0
HHL.N0000,2014,4,41.5,8.0
HNB.N0000,2014,4,153.0,8.0
HNB.X0000,2014,4,122.9,8.0
HUEJ.N0000,2014,4,50.0,8.0
IDL.N0000,2014,4,90.0,8.0
JFIN.N0000,2014,4,302.5,8.0
JINS.N0000,2014,4,13.8,8.0
JKH.N0000,2014,4,238.0,8.0
JKH.W0022,2014,4,68.2,8.0
JKH.W0023,2014,4,72.9,8.0
KAPI.N0000,2014,4,32.6,8.0
KGAL.N0000,2014,4,101.5,8.0
KOTA.N0000,2014,4,34.0,8.0
KZOO.N0000,2014,4,926.05,8.0
LCEM.N0000,2014,4,6.5,8.0
LDEV.N0000,2014,4,4.7,8.0
LFIN.N0000,2014,4,108.1,8.0
LIOC.N0000,2014,4,41.9,8.0
LION.N0000,2014,4,402.6,8.0
LLUB.N0000,2014,4,271.9,8.0
LMF.N0000,2014,4,109.95,8.0
LOFC.N0000,2014,4,3.5,8.0
LOLC.N0000,2014,4,76.4,8.0
LPRT.N0000,2014,4,99.7,8.0
LWL.N0000,2014,4,69.0,8.0
MFL.N0000,2014,4,17.3,8.0
MGT.N0000,2014,4,10.3,8.0
MIRA.N0000,2014,4,43.9,8.0
MORI.N0000,2014,4,263.65,8.0
MORI.X0000,2014,4,180.2,8.0
MPRH.N0000,2014,4,20.0,8.0
NAVF.U0000,2014,4,73.7,8.0
NDB.N0000,2014,4,183.9,8.0
NEST.N0000,2014,4,1993.3,8.0
NHL.N0000,2014,4,3.3,8.0
NIFL.N0000,2014,4,7.2,8.0
NTB.N0000,2014,4,66.5,8.0
OGL.N0000,2014,4,10.5,8.0
ONAL.N0000,2014,4,47.0,8.0
ORIN.N0000,2014,4,13.5,8.0
OSEA.N0000,2014,4,21.0,8.0
PALM.N0000,2014,4,73.9,8.0
PAP.N0000,2014,4,2.3,8.0
PARA.N0000,2014,4,620.0,8.0
PARQ.N0000,2014,4,20.1,8.0
PCH.N0000,2014,4,0.3,8.0
PCHH.N0000,2014,4,0.7,8.0
PCP.N0000,2014,4,0.8,8.0
PDL.N0000,2014,4,80.9,8.0
PLC.N0000,2014,4,15.2,8.0
RAL.N0000,2014,4,3.2,8.0
RCL.N0000,2014,4,85.0,8.0
REEF.W0019,2014,4,1.2,8.0
RICH.N0000,2014,4,6.7,8.0
RWSL.N0000,2014,4,2.2,8.0
SAMP.N0000,2014,4,184.7,8.0
SCAP.R0000,2014,4,0.1,8.0
SDB.N0000,2014,4,81.8,8.0
SELI.N0000,2014,4,1525.0,8.0
SEMB.N0000,2014,4,1.2,8.0
SEYB.N0000,2014,4,63.0,8.0
SEYB.X0000,2014,4,36.0,8.0
SFL.N0000,2014,4,124.2,8.0
SFL.P0000,2014,4,40.55,8.0
SFS.N0000,2014,4,2.2,8.0
SHAL.N0000,2014,4,1472.0,8.0
SHL.N0000,2014,4,11.7,8.0
SHOT.N0000,2014,4,28.0,8.0
SIRA.N0000,2014,4,1.7,8.0
SPEN.N0000,2014,4,97.9,8.0
SUN.N0000,2014,4,29.9,8.0
TAFL.N0000,2014,4,40.4,8.0
TAP.N0000,2014,4,2.8,8.0
TFC.N0000,2014,4,11.25,8.0
TFC.X0000,2014,4,5.8,8.0
TFIL.N0000,2014,4,18.75,8.0
TILE.N0000,2014,4,84.8,8.0
TJL.N0000,2014,4,16.7,8.0
TKYO.N0000,2014,4,37.5,8.0
TKYO.X0000,2014,4,32.0,8.0
TYRE.N0000,2014,4,57.5,8.0
UBC.N0000,2014,4,19.1,8.0
UDPL.N0000,2014,4,23.1,8.0
VFIN.N0000,2014,4,30.7,8.0
VLL.N0000,2014,4,3.6,8.0
VONE.N0000,2014,4,17.2,8.0
VPEL.N0000,2014,4,5.6,8.0
WATA.N0000,2014,4,10.1,8.0
AAIC.N0000,2014,5,99.80000000000001,8.0
ACL.N0000,2014,5,64.3,8.0
AEL.N0000,2014,5,23.3,8.0
AGST.N0000,2014,5,4.5,8.0
ALHP.N0000,2014,5,5.9,8.0
ALUM.N0000,2014,5,14.3,8.0
AMF.N0000,2014,5,346.7,8.0
AMSL.N0000,2014,5,12.5,8.0
ARPI.N0000,2014,5,76.85,8.0
ASIR.N0000,2014,5,21.4,8.0
ASIY.N0000,2014,5,3.3,8.0
BFL.N0000,2014,5,133.2,8.0
BIL.N0000,2014,5,2.3,8.0
BINN.N0000,2014,5,111.7,8.0
BLI.N0000,2014,5,32.4,8.0
BLI.R0000,2014,5,11.3,8.0
BOGA.N0000,2014,5,21.9,8.0
BRWN.N0000,2014,5,90.95,8.0
CARE.N0000,2014,5,31.4,8.0
CARG.N0000,2014,5,144.0,8.0
CCS.N0000,2014,5,157.0,8.0
CDB.X0000,2014,5,47.15,8.0
CFIN.N0000,2014,5,194.0,8.0
CFL.N0000,2014,5,19.4,8.0
CFLB.N0000,2014,5,28.2,8.0
CFT.N0000,2014,5,5.55,8.0
CFVF.N0000,2014,5,20.8,8.0
CHOU.N0000,2014,5,11.35,8.0
CIC.N0000,2014,5,51.65,8.0
CIC.X0000,2014,5,42.7,8.0
CIFL.N0000,2014,5,0.7,8.0
CIND.N0000,2014,5,60.0,8.0
CINV.N0000,2014,5,80.5,8.0
CITK.N0000,2014,5,5.7,8.0
CITW.N0000,2014,5,6.8,8.0
CLC.N0000,2014,5,4.0,8.0
CLPL.N0000,2014,5,62.4,8.0
CLPL.W0013,2014,5,0.4,8.0
CLPL.W0014,2014,5,0.7,8.0
COCR.N0000,2014,5,16.0,8.0
COMB.N0000,2014,5,127.5,8.0
COMB.X0000,2014,5,98.0,8.0
CTC.N0000,2014,5,1083.0,8.0
CTCE.N0000,2014,5,285.65,8.0
CTHR.N0000,2014,5,140.0,8.0
DFCC.N0000,2014,5,158.0,8.0
DIAL.N0000,2014,5,9.7,8.0
DIPD.N0000,2014,5,101.1,8.0
DIST.N0000,2014,5,206.1,8.0
DPL.N0000,2014,5,11.8,8.0
EAST.N0000,2014,5,13.0,8.0
ELPL.N0000,2014,5,19.2,8.0
EQIT.N0000,2014,5,28.55,8.0
ESL.N0000,2014,5,20.45,8.0
EXPO.N0000,2014,5,10.3,8.0
FLCH.N0000,2014,5,2.2,8.0
GHLL.N0000,2014,5,13.3,8.0
GLAS.N0000,2014,5,3.7,8.0
GOOD.N0000,2014,5,1516.4499999999998,8.0
GRAN.N0000,2014,5,36.2,8.0
GREG.N0000,2014,5,11.7,8.0
GREG.W0006,2014,5,0.3,8.0
GSF.N0000,2014,5,56.0,8.0
HASU.N0000,2014,5,63.8,8.0
HAYC.N0000,2014,5,190.0,8.0
HAYL.N0000,2014,5,290.0,8.0
HHL.N0000,2014,5,42.0,8.0
HNB.N0000,2014,5,157.1,8.0
HNB.X0000,2014,5,124.5,8.0
HUEJ.N0000,2014,5,50.0,8.0
IDL.N0000,2014,5,83.0,8.0
JFIN.N0000,2014,5,301.2,8.0
JINS.N0000,2014,5,14.7,8.0
JKH.N0000,2014,5,234.0,8.0
JKH.W0022,2014,5,63.1,8.0
JKH.W0023,2014,5,69.5,8.0
KAPI.N0000,2014,5,33.1,8.0
KGAL.N0000,2014,5,99.5,8.0
KOTA.N0000,2014,5,34.8,8.0
KURU.N0000,2014,5,28.6,8.0
KZOO.N0000,2014,5,910.0,8.0
LCEM.N0000,2014,5,6.8,8.0
LDEV.N0000,2014,5,5.0,8.0
LFIN.N0000,2014,5,115.7,8.0
LIOC.N0000,2014,5,43.0,8.0
LION.N0000,2014,5,436.4,8.0
LLUB.N0000,2014,5,275.0,8.0
LMF.N0000,2014,5,110.0,8.0
LOFC.N0000,2014,5,3.6,8.0
LOLC.N0000,2014,5,80.0,8.0
LPRT.N0000,2014,5,102.0,8.0
LWL.N0000,2014,5,74.8,8.0
MFL.N0000,2014,5,17.2,8.0
MGT.N0000,2014,5,10.2,8.0
MIRA.N0000,2014,5,52.6,8.0
MORI.N0000,2014,5,262.45,8.0
MORI.X0000,2014,5,180.14999999999998,8.0
MPRH.N0000,2014,5,21.0,8.0
NAVF.U0000,2014,5,74.05,8.0
NDB.N0000,2014,5,195.0,8.0
NEST.N0000,2014,5,1960.1,8.0
NHL.N0000,2014,5,3.4,8.0
NIFL.N0000,2014,5,7.0,8.0
NTB.N0000,2014,5,68.0,8.0
OGL.N0000,2014,5,15.0,8.0
ONAL.N0000,2014,5,48.3,8.0
ORIN.N0000,2014,5,13.8,8.0
OSEA.N0000,2014,5,20.9,8.0
PALM.N0000,2014,5,72.8,8.0
PAP.N0000,2014,5,2.4,8.0
PARA.N0000,2014,5,615.6,8.0
PARQ.N0000,2014,5,20.55,8.0
PCH.N0000,2014,5,0.3,8.0
PCHH.N0000,2014,5,0.9,8.0
PCP.N0000,2014,5,0.8,8.0
PDL.N0000,2014,5,83.0,8.0
PLC.N0000,2014,5,15.6,8.0
RAL.N0000,2014,5,3.3,8.0
RCL.N0000,2014,5,100.1,8.0
REEF.W0019,2014,5,1.0,8.0
RICH.N0000,2014,5,7.1,8.0
RWSL.N0000,2014,5,2.4,8.0
SAMP.N0000,2014,5,190.0,8.0
SDB.N0000,2014,5,83.3,8.0
SELI.N0000,2014,5,1600.0,8.0
SEMB.N0000,2014,5,1.2,8.0
SEYB.N0000,2014,5,65.0,8.0
SEYB.X0000,2014,5,38.6,8.0
SFL.N0000,2014,5,120.0,8.0
SFL.P0000,2014,5,35.0,8.0
SFS.N0000,2014,5,2.1500000000000004,8.0
SHAL.N0000,2014,5,1601.0,8.0
SHL.N0000,2014,5,12.6,8.0
SHOT.N0000,2014,5,28.0,8.0
SIRA.N0000,2014,5,1.8,8.0
SPEN.N0000,2014,5,101.1,8.0
SUN.N0000,2014,5,32.1,8.0
TAFL.N0000,2014,5,47.7,8.0
TAP.N0000,2014,5,2.7,8.0
TFC.N0000,2014,5,12.3,8.0
TFC.X0000,2014,5,6.2,8.0
TFIL.N0000,2014,5,18.4,8.0
TILE.N0000,2014,5,87.1,8.0
TJL.N0000,2014,5,18.5,8.0
TKYO.N0000,2014,5,41.1,8.0
TKYO.X0000,2014,5,34.6,8.0
TYRE.N0000,2014,5,60.0,8.0
UBC.N0000,2014,5,20.7,8.0
UDPL.N0000,2014,5,23.95,8.0
VFIN.N0000,2014,5,32.5,8.0
VLL.N0000,2014,5,4.0,8.0
VONE.N0000,2014,5,20.4,8.0
VPEL.N0000,2014,5,5.8,8.0
WATA.N0000,2014,5,12.7,8.0
AAIC.N0000,2014,6,104.5,8.0
ACL.N0000,2014,6,65.0,8.0
AEL.N0000,2014,6,23.85,8.0
AGST.N0000,2014,6,4.3,8.0
AINV.N0000,2014,6,4.3,8.0
ALHP.N0000,2014,6,5.7,8.0
ALUM.N0000,2014,6,14.1,8.0
AMF.N0000,2014,6,352.5,8.0
AMSL.N0000,2014,6,12.45,8.0
ARPI.N0000,2014,6,90.45,8.0
ASHA.N0000,2014,6,248.5,8.0
ASIR.N0000,2014,6,19.95,8.0
ASIY.N0000,2014,6,3.4,8.0
BFL.N0000,2014,6,128.0,8.0
BIL.N0000,2014,6,1.7,8.0
BINN.N0000,2014,6,113.6,8.0
BLI.N0000,2014,6,30.8,8.0
BLI.R0000,2014,6,10.6,8.0
BOGA.N0000,2014,6,22.65,8.0
BRWN.N0000,2014,6,89.5,8.0
CARE.N0000,2014,6,32.2,8.0
CARG.N0000,2014,6,146.0,8.0
CCS.N0000,2014,6,156.0,8.0
CDB.X0000,2014,6,51.4,8.0
CFIN.N0000,2014,6,204.0,8.0
CFL.N0000,2014,6,19.9,8.0
CFLB.N0000,2014,6,29.25,8.0
CFT.N0000,2014,6,5.85,8.0
CFVF.N0000,2014,6,20.3,8.0
CHOU.N0000,2014,6,11.9,8.0
CIC.N0000,2014,6,51.9,8.0
CIC.X0000,2014,6,40.6,8.0
CIFL.N0000,2014,6,0.7,8.0
CIND.N0000,2014,6,60.9,8.0
CINV.N0000,2014,6,82.0,8.0
CITK.N0000,2014,6,5.7,8.0
CITW.N0000,2014,6,6.7,8.0
CLC.N0000,2014,6,4.0,8.0
CLPL.N0000,2014,6,62.9,8.0
CLPL.W0013,2014,6,0.4,8.0
CLPL.W0014,2014,6,1.0,8.0
COCR.N0000,2014,6,21.0,8.0
COMB.N0000,2014,6,133.60000000000002,8.0
COMB.X0000,2014,6,102.05,8.0
CTC.N0000,2014,6,1000.0,8.0
CTCE.N0000,2014,6,274.15,8.0
CTHR.N0000,2014,6,136.0,8.0
DFCC.N0000,2014,6,159.0,8.0
DIAL.N0000,2014,6,10.2,8.0
DIPD.N0000,2014,6,104.0,8.0
DIST.N0000,2014,6,206.0,8.0
DPL.N0000,2014,6,12.0,8.0
EAST.N0000,2014,6,12.9,8.0
ELPL.N0000,2014,6,19.85,8.0
EQIT.N0000,2014,6,30.5,8.0
ESL.N0000,2014,6,22.7,8.0
EXPO.N0000,2014,6,10.4,8.0
FLCH.N0000,2014,6,2.1,8.0
GHLL.N0000,2014,6,13.4,8.0
GLAS.N0000,2014,6,4.0,8.0
GOOD.N0000,2014,6,1747.5,8.0
GRAN.N0000,2014,6,37.0,8.0
GREG.N0000,2014,6,11.1,8.0
GREG.W0006,2014,6,0.3,8.0
GSF.N0000,2014,6,39.95,8.0
HASU.N0000,2014,6,67.0,8.0
HAYC.N0000,2014,6,192.5,8.0
HAYL.N0000,2014,6,290.0,8.0
HHL.N0000,2014,6,43.5,8.0
HNB.N0000,2014,6,155.95,8.0
HNB.X0000,2014,6,126.05,8.0
HUEJ.N0000,2014,6,58.0,8.0
IDL.N0000,2014,6,80.0,8.0
JFIN.N0000,2014,6,292.45,8.0
JINS.N0000,2014,6,15.5,8.0
JKH.N0000,2014,6,233.3,8.0
JKH.W0022,2014,6,61.5,8.0
JKH.W0023,2014,6,71.55,8.0
KAPI.N0000,2014,6,32.05,8.0
KGAL.N0000,2014,6,98.5,8.0
KOTA.N0000,2014,6,37.0,8.0
KURU.N0000,2014,6,28.5,8.0
KZOO.N0000,2014,6,908.35,8.0
LCEM.N0000,2014,6,6.9,8.0
LDEV.N0000,2014,6,5.7,8.0
LFIN.N0000,2014,6,119.1,8.0
LIOC.N0000,2014,6,39.7,8.0
LION.N0000,2014,6,435.0,8.0
LLUB.N0000,2014,6,285.95000000000005,8.0
LMF.N0000,2014,6,113.05,8.0
LOFC.N0000,2014,6,3.8,8.0
LOLC.N0000,2014,6,90.4,8.0
LPRT.N0000,2014,6,99.6,8.0
LWL.N0000,2014,6,75.0,8.0
MFL.N0000,2014,6,17.7,8.0
MGT.N0000,2014,6,12.05,8.0
MIRA.N0000,2014,6,49.9,8.0
MORI.N0000,2014,6,266.55,8.0
MORI.X0000,2014,6,200.0,8.0
MPRH.N0000,2014,6,20.8,8.0
NAVF.U0000,2014,6,75.1,8.0
NDB.N0000,2014,6,198.1,8.0
NEST.N0000,2014,6,1948.3,8.0
NHL.N0000,2014,6,3.3,8.0
NIFL.N0000,2014,6,7.0,8.0
NTB.N0000,2014,6,70.1,8.0
OGL.N0000,2014,6,17.1,8.0
ONAL.N0000,2014,6,50.5,8.0
ORIN.N0000,2014,6,14.2,8.0
OSEA.N0000,2014,6,21.4,8.0
PALM.N0000,2014,6,83.2,8.0
PAP.N0000,2014,6,2.4,8.0
PARA.N0000,2014,6,750.0,8.0
PARQ.N0000,2014,6,23.3,8.0
PCH.N0000,2014,6,0.3,8.0
PCHH.N0000,2014,6,0.95,8.0
PCP.N0000,2014,6,1.4,8.0
PDL.N0000,2014,6,85.35,8.0
PLC.N0000,2014,6,16.05,8.0
RAL.N0000,2014,6,3.3,8.0
RCL.N0000,2014,6,100.69999999999999,8.0
REEF.W0019,2014,6,1.1,8.0
RICH.N0000,2014,6,7.2,8.0
RWSL.N0000,2014,6,2.4,8.0
SAMP.N0000,2014,6,193.3,8.0
SDB.N0000,2014,6,77.6,8.0
SELI.N0000,2014,6,1706.7,8.0
SEMB.N0000,2014,6,1.2,8.0
SEYB.N0000,2014,6,64.0,8.0
SEYB.X0000,2014,6,39.0,8.0
SFL.N0000,2014,6,118.4,8.0
SFL.P0000,2014,6,36.5,8.0
SFS.N0000,2014,6,2.2,8.0
SHAL.N0000,2014,6,1950.0,8.0
SHL.N0000,2014,6,13.5,8.0
SHOT.N0000,2014,6,31.25,8.0
SPEN.N0000,2014,6,103.75,8.0
SUN.N0000,2014,6,33.4,8.0
TAFL.N0000,2014,6,49.1,8.0
TAP.N0000,2014,6,2.75,8.0
TFC.N0000,2014,6,16.799999999999997,8.0
TFC.X0000,2014,6,8.3,8.0
TFIL.N0000,2014,6,20.7,8.0
TILE.N0000,2014,6,89.0,8.0
TJL.N0000,2014,6,18.85,8.0
TKYO.N0000,2014,6,41.05,8.0
TKYO.X0000,2014,6,34.9,8.0
TYRE.N0000,2014,6,66.30000000000001,8.0
UBC.N0000,2014,6,21.5,8.0
UDPL.N0000,2014,6,23.9,8.0
VFIN.N0000,2014,6,34.7,8.0
VLL.N0000,2014,6,4.0,8.0
VONE.N0000,2014,6,20.8,8.0
VPEL.N0000,2014,6,5.8,8.0
WATA.N0000,2014,6,13.6,8.0
AAIC.N0000,2014,7,120.0,8.0
ACL.N0000,2014,7,69.5,8.0
AEL.N0000,2014,7,25.95,8.0
AGST.N0000,2014,7,4.3,8.0
AINV.N0000,2014,7,4.9,8.0
ALHP.N0000,2014,7,5.9,8.0
ALUM.N0000,2014,7,14.3,8.0
AMF.N0000,2014,7,401.15,8.0
AMSL.N0000,2014,7,12.5,8.0
ARPI.N0000,2014,7,126.85,8.0
ASHA.N0000,2014,7,255.60000000000002,8.0
ASIR.N0000,2014,7,19.9,8.0
ASIY.N0000,2014,7,3.4,8.0
BFL.N0000,2014,7,131.0,8.0
BIL.N0000,2014,7,1.8,8.0
BINN.N0000,2014,7,103.6,8.0
BLI.N0000,2014,7,36.85,8.0
BOGA.N0000,2014,7,24.0,8.0
BRWN.N0000,2014,7,98.80000000000001,8.0
CARE.N0000,2014,7,35.3,8.0
CARG.N0000,2014,7,150.0,8.0
CCS.N0000,2014,7,165.0,8.0
CDB.X0000,2014,7,51.6,8.0
CFIN.N0000,2014,7,211.05,8.0
CFL.N0000,2014,7,20.700000000000003,8.0
CFLB.N0000,2014,7,32.1,8.0
CFT.N0000,2014,7,6.35,8.0
CFVF.N0000,2014,7,22.9,8.0
CHOU.N0000,2014,7,13.8,8.0
CIC.N0000,2014,7,66.45,8.0
CIC.X0000,2014,7,52.25,8.0
CIFL.N0000,2014,7,1.4,8.0
CIND.N0000,2014,7,63.5,8.0
CINV.N0000,2014,7,90.85,8.0
CITK.N0000,2014,7,5.75,8.0
CITW.N0000,2014,7,6.9,8.0
CLC.N0000,2014,7,4.3,8.0
CLPL.N0000,2014,7,70.0,8.0
CLPL.W0013,2014,7,0.75,8.0
CLPL.W0014,2014,7,3.0,8.0
COCR.N0000,2014,7,21.4,8.0
COMB.N0000,2014,7,144.95,8.0
COMB.X0000,2014,7,107.5,8.0
CTC.N0000,2014,7,1101.4,8.0
CTCE.N0000,2014,7,280.5,8.0
CTHR.N0000,2014,7,139.0,8.0
DFCC.N0000,2014,7,165.25,8.0
DIAL.N0000,2014,7,10.9,8.0
DIPD.N0000,2014,7,113.0,8.0
DIST.N0000,2014,7,204.85000000000002,8.0
DPL.N0000,2014,7,12.0,8.0
EAST.N0000,2014,7,12.8,8.0
ELPL.N0000,2014,7,21.0,8.0
EQIT.N0000,2014,7,39.95,8.0
ESL.N0000,2014,7,24.25,8.0
EXPO.N0000,2014,7,9.7,8.0
FLCH.N0000,2014,7,2.2,8.0
GHLL.N0000,2014,7,13.75,8.0
GLAS.N0000,2014,7,3.5,8.0
GOOD.N0000,2014,7,1750.0,8.0
GRAN.N0000,2014,7,43.4,8.0
GREG.N0000,2014,7,11.2,8.0
GREG.W0006,2014,7,0.7,8.0
GSF.N0000,2014,7,46.599999999999994,8.0
HASU.N0000,2014,7,72.1,8.0
HAYC.N0000,2014,7,195.0,8.0
HAYL.N0000,2014,7,300.0,8.0
HHL.N0000,2014,7,48.8,8.0
HNB.N0000,2014,7,169.45,8.0
HNB.X0000,2014,7,130.8,8.0
HUEJ.N0000,2014,7,68.0,8.0
IDL.N0000,2014,7,80.9,8.0
JFIN.N0000,2014,7,319.9,8.0
JINS.N0000,2014,7,15.9,8.0
JKH.N0000,2014,7,239.25,8.0
JKH.W0022,2014,7,64.2,8.0
JKH.W0023,2014,7,73.35,8.0
KAPI.N0000,2014,7,33.9,8.0
KGAL.N0000,2014,7,101.5,8.0
KOTA.N0000,2014,7,39.5,8.0
KURU.N0000,2014,7,28.9,8.0
KZOO.N0000,2014,7,1080.3,8.0
LCEM.N0000,2014,7,7.2,8.0
LDEV.N0000,2014,7,6.3,8.0
LFIN.N0000,2014,7,138.5,8.0
LIOC.N0000,2014,7,38.9,8.0
LION.N0000,2014,7,639.9,8.0
LLMP.N0000,2014,7,5.95,8.0
LLMP.X0000,2014,7,3.55,8.0
LLUB.N0000,2014,7,308.0,8.0
LMF.N0000,2014,7,117.65,8.0
LOFC.N0000,2014,7,3.8,8.0
LOLC.N0000,2014,7,93.0,8.0
LPRT.N0000,2014,7,103.5,8.0
LWL.N0000,2014,7,75.05,8.0
MFL.N0000,2014,7,20.0,8.0
MGT.N0000,2014,7,13.25,8.0
MIRA.N0000,2014,7,57.5,8.0
MORI.N0000,2014,7,275.0,8.0
MORI.X0000,2014,7,210.0,8.0
MPRH.N0000,2014,7,23.1,8.0
NAVF.U0000,2014,7,84.0,8.0
NDB.N0000,2014,7,210.45,8.0
NEST.N0000,2014,7,2095.0,8.0
NHL.N0000,2014,7,3.3,8.0
NIFL.N0000,2014,7,7.5,8.0
NTB.N0000,2014,7,75.3,8.0
OGL.N0000,2014,7,25.0,8.0
ONAL.N0000,2014,7,57.7,8.0
ORIN.N0000,2014,7,14.5,8.0
OSEA.N0000,2014,7,21.8,8.0
PALM.N0000,2014,7,92.1,8.0
PAP.N0000,2014,7,2.4,8.0
PARA.N0000,2014,7,799.0,8.0
PARQ.N0000,2014,7,24.35,8.0
PCH.N0000,2014,7,0.4,8.0
PCHH.N0000,2014,7,3.3499999999999996,8.0
PCP.N0000,2014,7,2.95,8.0
PDL.N0000,2014,7,104.0,8.0
PLC.N0000,2014,7,16.9,8.0
RAL.N0000,2014,7,3.4,8.0
RCL.N0000,2014,7,104.5,8.0
REEF.W0019,2014,7,1.7,8.0
RICH.N0000,2014,7,7.5,8.0
RWSL.N0000,2014,7,2.4,8.0
SAMP.N0000,2014,7,213.05,8.0
SDB.N0000,2014,7,80.2,8.0
SELI.N0000,2014,7,1750.0,8.0
SEMB.N0000,2014,7,1.3,8.0
SEYB.N0000,2014,7,70.55,8.0
SEYB.X0000,2014,7,43.0,8.0
SFL.N0000,2014,7,149.8,8.0
SFL.P0000,2014,7,39.3,8.0
SFS.N0000,2014,7,2.4,8.0
SHAL.N0000,2014,7,2090.0,8.0
SHL.N0000,2014,7,14.149999999999999,8.0
SHOT.N0000,2014,7,31.0,8.0
SIRA.N0000,2014,7,1.9,8.0
SPEN.N0000,2014,7,107.05,8.0
SUN.N0000,2014,7,36.25,8.0
TAFL.N0000,2014,7,58.150000000000006,8.0
TAP.N0000,2014,7,2.7,8.0
TFC.N0000,2014,7,22.0,8.0
TFC.X0000,2014,7,8.9,8.0
TFIL.N0000,2014,7,25.1,8.0
TILE.N0000,2014,7,90.0,8.0
TJL.N0000,2014,7,19.95,8.0
TKYO.N0000,2014,7,43.0,8.0
TKYO.X0000,2014,7,35.0,8.0
TYRE.N0000,2014,7,68.0,8.0
UBC.N0000,2014,7,21.35,8.0
UDPL.N0000,2014,7,24.0,8.0
VFIN.N0000,2014,7,37.85,8.0
VLL.N0000,2014,7,4.2,8.0
VONE.N0000,2014,7,21.1,8.0
VPEL.N0000,2014,7,5.9,8.0
WATA.N0000,2014,7,13.75,8.0
AAIC.N0000,2014,8,133.9,8.0
ACL.N0000,2014,8,71.9,8.0
AEL.N0000,2014,8,26.5,8.0
AGST.N0000,2014,8,4.5,8.0
AINV.N0000,2014,8,4.15,8.0
ALHP.N0000,2014,8,6.0,8.0
ALUM.N0000,2014,8,15.5,8.0
AMF.N0000,2014,8,436.2,8.0
AMSL.N0000,2014,8,12.6,8.0
ARPI.N0000,2014,8,140.0,8.0
ASHA.N0000,2014,8,270.0,8.0
ASIR.N0000,2014,8,19.5,8.0
ASIY.N0000,2014,8,3.4,8.0
BFL.N0000,2014,8,130.0,8.0
BIL.N0000,2014,8,1.5,8.0
BIL.R0000,2014,8,0.1,8.0
BINN.N0000,2014,8,103.1,8.0
BLI.N0000,2014,8,34.2,8.0
BOGA.N0000,2014,8,27.0,8.0
BRWN.N0000,2014,8,105.35,8.0
CARE.N0000,2014,8,38.1,8.0
CARG.N0000,2014,8,162.5,8.0
CCS.N0000,2014,8,231.0,8.0
CDB.X0000,2014,8,63.0,8.0
CFIN.N0000,2014,8,236.4,8.0
CFL.N0000,2014,8,25.2,8.0
CFLB.N0000,2014,8,32.4,8.0
CFT.N0000,2014,8,7.65,8.0
CFVF.N0000,2014,8,32.3,8.0
CHOU.N0000,2014,8,14.0,8.0
CIC.N0000,2014,8,67.9,8.0
CIC.X0000,2014,8,56.0,8.0
CIFL.N0000,2014,8,2.3,8.0
CIND.N0000,2014,8,64.9,8.0
CINV.N0000,2014,8,95.0,8.0
CITK.N0000,2014,8,5.7,8.0
CITW.N0000,2014,8,6.75,8.0
CLC.N0000,2014,8,4.4,8.0
CLPL.N0000,2014,8,83.9,8.0
